"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"       27300","       72314","      118839","Other","           5","           0","           0","99.693832459","           1","          31","42.343420263","No",""
"       27300","       44026","55971.347927","Other","          22","           .","           1","287.22679628","           0","          30","38.486948668","No",""
"       27300","       97373","      126102","Office","          10","           0","           1","139.13259829","           0","          28","39.173553951","No",""
"       27300","       55973","       93503","Other","          22","           0","           1","167.74173154","           0","          19","26.210175973","No",""
"22382.604063","       53223"," 25797.31505","Office","           0","           0","           0","96.070687876","           0","          22","34.517790505","No",""
"13494.649098","      135823","60814.932178","Mgr","           1","           .","           .","135.35974766","           .","          38","32.794976443","No",""
"       27300","      106221","      137727","Self","           3","           0","           0","300.57451085","           3","          45","32.560359399","Yes",""
"       27300","       37636","       73328","Mgr","          12","           0","           0","80.792693759","           6","          16","34.268228014","No",""
"       27300","           .","       37531","Other","          22","           0","           0","82.660269477","           2","          14","29.609847557","No","Home Improvement"
"9202.6726262","      127260","      212953","ProfExe","           9","           0","           0"," 244.1654213","           3","          26","21.241194773","No",""
"       27300","           .","       43277","Other","           9","           0","           .","101.88661478","           .","          14","20.808196179","No",""
"       27300","      149950","      177309","ProfExe","           6","           0","           0","328.16812274","           0","          35","39.159553757","No",""
"22378.917817","           .","      116708","Mgr","          11","           0","           0","175.20096024","           0","          26","33.747826295","No",""
"       27300","      140773","      188414","ProfExe","          12","           0","           0","144.09346485","           0","          37","41.482803685","No",""
"       27400","       99900","      143437","Mgr","          21","           0","           0","211.10827714","           0","          12","39.110297625","No",""
"       27400","      113364","54348.784284","Office","          16","           1","           1"," 284.3680179","           2","          13","34.627659402","Yes","Home Improvement"
"13799.690603","           .","       39858","Other","          11","           1","           .","87.379007649","           .","          14","20.588214357","No",""
"       27400","           .","77025.108386","Mgr","           7","           1","           0","154.43784762","           0","          27","33.373813672","No",""
"       27400","      195497","      246354","Other","6.0697893491","           0","           0","89.264427411","           1","          25","39.664822994","No",""
"       27400","15703.369845","8477.5872272","Other","3.4446369705","           1","           0","146.65622021","           3","          29","42.159936538","No",""
"       27400","       23939","24964.197603","Office","           3","           0","           1","       197.8","           0","          11","           .","Yes",""
"27155.229974","       46575","       85263","Office","           1","           0","           0","155.64704116","           2","          19","39.489317202","No",""
"       27400","64285.762816","      149305","Mgr","          21","           0","           0","194.53302791","           0","          13","41.644172047","No",""
"       27400","       41370","       70528","Office","          18","           0","           0","180.20434499","           1","          21","33.495088701","No",""
"       27500","34625.299739","6145.6675291","Other","           9","           0","           1","140.24779602","           3","          29","40.278298303","No",""
" 15520.37285","65699.985639","      149877","Mgr","          23","           0","           0"," 193.0056328","           0","          12","39.415166848","No",""
"       27500","      145774","      206788","ProfExe","           4","           0","           0","191.94101884","           0","          27","38.001192233","No","Home Improvement"
"       27500","      132000"," 127070.7916","ProfExe","           1","           1","           0","226.23333333","           2","          19","           .","No",""
"15762.689584","96875.270202","      184000","Office","          10","           0","           0","           .","           0","           0","           .","Yes",""
"       27500","      150666","      192346","Self","           3","           0","           0","177.87147325","           0","          17","39.978650331","No","Home Improvement"
"       27500","           .","       40807","Other","           8","           1","           .","95.533519165","           .","          13"," 20.39892362","Yes",""
"       27500","       69579","14233.950313","Other","           5","           0","           0","84.373124498","           2","          32","38.862120807","No",""
"       27500","2474.9379196","      136546","Other","           9","           0","           0","80.497147072","           5","          39","           .","Yes",""
" 7941.433422","      131269","      211014","ProfExe","          10","           0","           0","234.35128879","           2","          26","18.735147443","No",""
"       27500","3932.2123786","       47177","Other","15.135242366","           0","           0","112.89450731","           0","          11","23.022894085","No",""
"       27600","       54584","       86568","Other","          22","           0","           0"," 214.8157373","           1","          27","35.223970798","No",""
"       27600","       73846","      100216","ProfExe","          12","           0","           0","282.37066144","           1","          33","38.191251339","No",""
"       27600","       60039","       86166","Office","           0","           0","           0","100.94932169","           0","          23","33.820934036","No",""
"       27600","      121592","49233.828906","Mgr","1.8019369802","           0","           0"," 297.0016085","           0","          24","40.015316476","No",""
"       27600","      103898","      130784","Office","          11","           0","           0","147.12839778","           0","          29","42.009813582","No",""
"       27600","      131887","      174323","Mgr","           0","           0","           0","243.05371295","           2","          24","35.271867032","No",""
"16692.555305","      150120","125073.14692","Self","2.9184705452","           0","           0","178.03849109","           1","          16","41.807428045","No","Home Improvement"
"24352.419567","       64818","       91915","Other","          16","           0","           0","99.604607809","           0","          17","32.461144333","No",""
"27550.722604","      153063","128802.34207","Other","          10","           0","           0","266.93895601","           2","          33","42.829145821","No","Home Improvement"
"3261.3525458","       57327","       87683","Office","           0","           0","           0","98.521771002","           0","          23","34.760575409","No",""
"       27600","           .","      117581","Mgr","8.7200912827","           0","           0","165.00583942","           0","          27","34.998727775","No",""
"       27600","       54328","       94216","Other","          24","           1","           2","188.39374192","           1","          19","26.833312167","No",""
"       27600","      124139","      157940","Mgr","           4","           0","           0","288.88653955","           0","          24"," 38.22673698","No",""
"       27600","20548.521797","      157337","Mgr","0.0134810079","           0","           0","283.28285346","           0","          24","36.948273863","No",""
"       27600","       72468","80192.646016","ProfExe","          12","           0","           0","288.84955151","           1","          32","38.984013009","No",""
"       27600","      112753","      155166","ProfExe","           6","           0","           0"," 124.9909552","           3","          26","32.088681352","No",""
"       27600","      129311","167210.22327","Mgr","           1","           .","           .","122.51688476","           .","          39","30.474173738","No",""
"       27600","       74964","38184.075965","Other","           5","           0","           0","91.711246204","           1","          32","39.146755766","No",""
"16072.845812","39145.503926","      101676","Other","          15","           0","           1"," 138.5694126","           0","          30","37.384588482","No",""
"       27700","      103249","68187.241993","Other","          24","           0","           0","196.78163285","           0","          19","25.688176342","No",""
"       27700","37895.422519","      132396","ProfExe","          18","           0","           2","303.95191452","           2","          26","6.8870241268","Yes","Home Improvement"
"       27700","4884.9980067","       87722","Other","           9","           0","           1","132.41138177","           3","          29","39.631102993","No",""
"       27700","       73148","53719.797965","ProfExe","          10","           0","           0","264.60538941","           0","          33","40.475793354","No",""
"6039.6427269","           .","       65635","Other","10.748902567","           0","           3","       221.1","           1","          28","           .","Yes","Home Improvement"
"       27700","       61396","      111627","Self","16.568055989","           0","           0","87.002500108","           0","           4"," 84.61388869","Yes","Debt Consolidation"
"       27700","       25947","5960.4852221","Other","          24","           0","           0","120.02585206","           0","          10","23.810173362","No",""
"       27700","       77886","      114494","ProfExe","           9","           0","           0","118.47135379","           0","          18","28.344078391","No",""
"       27700","       54541","57812.469416","Office","           0","           0","           0","186.02084261","           2","          19","39.614334977","No",""
"       27700","72889.425704","      183234","ProfExe","           8","           0","           0","314.78583915","           0","          35","37.636682724","No",""
"       27700","15812.206479","12741.358451","Mgr","          12","           3","           0","212.06666667","           0","          46","           .","Yes",""
"       27700","       83300","           .","Mgr","          20","           1","           4","247.93333333","           1","          19","           .","Yes","Home Improvement"
"26182.682101","76055.824188","      116468","Other","           9","           0","           0","312.80792835","           0","          36"," 35.96802437","Yes",""
"       27700","       76055","      126560","Office","           0","           0","           0"," 310.6263344","           1","          23","38.983558116","No",""
"       27700","           .","21522.684506","Other","          11","           1","           .","95.043074141","           .","          13","20.209037687","No",""
"6443.1907121","15428.000794","98748.341183","Office","           4","           .","           .","300.16806121","           2","          35","43.920191228","No",""
"8658.7760698","      141930","37429.781813","ProfExe","           0","           0","           0","235.63057648","           2","          19","41.958813501","No",""
"       27700","       35132","60078.142014","Mgr","          13","           0","           0","84.874967196","           5","          16","35.650730315","No",""
"17612.775557","       67446","       99206","ProfExe","          11","           0","           0","286.96597112","           0","          32","38.995164401","No",""
"       27800","      114417","106932.58015","Mgr","2.1190904929","           0","           0","285.38612641","           0","          24","38.581923865","No",""
"       27800","       96332","      123598","ProfExe","0.2629433909","           0","           0"," 190.3137746","           2","          38","33.855895472","No",""
"       27800","       19600","       50594","Other","          24","           0","           0","137.23404427","           1","          10","24.522374645","No",""
"       27800","       64804","48415.975822","Other","          15","           1","           0","105.09866375","           1","          17","32.177861062","No",""
"       27800","      127770","      169440","Mgr","           2","           0","           0","235.72854702","           1","          24","34.844155434","No",""
" 3216.784606","      142356","      177328","ProfExe","3.6675209932","           0","           0","315.17556745","           0","          35","38.595990922","No",""
"       27800","      181405","      229116","ProfExe","           0","           0","           0","297.99814427","           0","          32","43.520428182","No",""
"       27900","       55859","       92179","Office","           0","           0","           1","94.932544383","           0","          23"," 33.09789894","No",""
"16416.019677","       73630","      106757","ProfExe","          11","           0","           0","282.75969838","           1","          32","38.266573205","Yes",""
"       27900","      137006","      207997","ProfExe","           5","           0","           0"," 194.0931469","           1","          28","36.906075155","No","Home Improvement"
"20786.504927","       66027","      102745","ProfExe","           9","           0","           0","298.10325142","           1","          32","38.250306047","No",""
"       27900","       69589","108937.99525","Other","3.8338391361","           0","           0","  97.8638453","           1","          32","41.473971731","No",""
"       27900","       62264","       39604","Sales","          10","           3","           1","118.77826456","           7","          23","48.077531472","Yes",""
"       27900","97450.222346","      192955","Self","           0","           0","           0","172.57959055","           1","          16","40.135531359","No","Home Improvement"
"       27900","      142346","      185057","ProfExe","           9","           0","           1","155.54869901","           0","          36","39.397042716","No",""
"       27900","       50988","       81533","Office"," 0.282528449","           0","           0","167.61445006","           2","          18","40.620884753","No",""
"       27900","      113843","77304.488421","ProfExe","3.1949936986","           0","           0","109.95962619","           2","          27","33.942464847","No",""
"       27900","      135511","      184219","ProfExe","           1","           1","           0","241.05228345","           2","          19","38.606492713","No",""
"       27900","       90694","      121543","Mgr","           5","           2","           1","107.04625061","           8","          15","0.8381175254","Yes",""
"       28000","       58002","21918.503608","Other","8.9708006638","           0","           1","129.57535197","           2","          29","39.362693216","No",""
"       28000","       59775","9316.4592173","Other","           8","           0","           0","138.48647658","           3","          30","41.543804711","No",""
"       28000","      140770","      209726","ProfExe","           5","           0","           0","190.32952199","           0","          27","38.886605965","Yes","Home Improvement"
"       28000","       49764","       74526","Other","          24","           .","           1","294.59478302","           1","          30","37.611309376","No",""
"       28000","       62376","      104073","Other","          16","           1","           0","146.14192957","           0","          30","39.759849639","No",""
"       28000","4086.3675409","      118082","Other","           7","           0","           0","80.658093685","           1","          31","38.815438401","No",""
"       28000","20664.958956","97283.278887","Other","0.2084868719","           .","           .","       114.7","          11","          21","           .","No","Home Improvement"
"       28000","       86600","      127000","ProfExe","         6.5","           0","           4","234.36666667","           5","          35","           .","Yes",""
"       28000","       28042","57866.321609","ProfExe","12.007269104","           2","           4","121.73333333","           4","          28","           .","Yes",""
"24337.018117","28340.975167","91226.202225","ProfExe","           0","           1","           0","196.52348814","           3","          37","34.871643115","No",""
"       28100","      100420","      207737","Other","          22","           0","           0","197.19812185","           0","          19","26.372548724","No",""
"       28100","78670.327183","      183598","Mgr","           0","           .","           .","131.58912441","           .","          38","31.085617659","No",""
"       28100","       96160","48051.471921","Office"," 6.017726467","           0","           1","154.67285803","           0","          29","41.117944577","No",""
"       28100","       86778","      110851","Office","           9","           0","           0"," 398.4023372","           0","          44"," 41.04058878","No",""
"       28100","       32470","       54522","Other","          35","           0","           0","295.49668351","           0","          23","  38.7994829","No",""
"       28100","       61000","       99000","Mgr","           7","           0","           1","129.16666667","           1","          31","           .","Yes",""
"       28100","       72100","      112000","ProfExe","15.708214443","           4","           1","120.73333333","           1","          58","           .","Yes",""
"       28100","      112564","      162129","ProfExe","4.6936754485","           0","           0","115.56446202","           2","          26","33.091681472","No",""
" 770.7925333","57002.632051","           .","Other","           9","           .","           0","133.12186695","           3","          33","46.751800109","Yes",""
"       28200","       90485","      123674","Other"," 0.934742555","           0","           1","189.73474189","           2","          25","41.676985544","No",""
"       28200","34477.275784","      129352","Office","           1","           0","           0","302.80326065","           0","          23","36.390473606","No",""
"       28200","18722.150977","       97555","Other","          17","           0","           1","130.45076488","           0","          29","38.092730303","No",""
"       28200","       44363","58292.687764","Mgr","13.178436487","           1","           0","82.270594585","           6","          16","34.980525368","No",""
"       28200","       61038","       87534","Other","5.9741676664","           0","           0","137.48781925","           3","          30","39.360018601","No",""
"       28200","      118728","138253.54751","ProfExe","           7","           0","           0","112.52081792","           2","          26","34.537342291","Yes",""
"       28200","      109184","      207035","Other","          23","           0","           0","179.93775089","           0","          18","23.662456689","No",""
"       28200","36635.980183","27512.326356","Office","4.6674967556","           0","           0","182.24730572","           2","          22","32.477167031","No",""
"10994.474883","      185607","      227617","ProfExe","           0","           0","           0","311.06275541","           0","          33","42.435284999","Yes",""
"       28200","           .","      117181","Mgr","           9","           0","           0","170.64615367","           0","          26","31.601436148","No",""
"1558.4614343","      148455","      191419","Self","           1","           0","           0","186.98304288","           0","          17","39.563303075","No","Home Improvement"
"       28200","      100353","      131386","Office","           9","           0","           0","146.06548333","           0","          28","38.679207625","No",""
"15522.883305","       51663","       92860","Other","          24","           0","           1","172.34065431","           0","          20","26.913004797","No",""
"11897.724649","      148772","      186023","Self","           3","           0","           0","203.57585973","           1","          17","43.304658069","No","Home Improvement"
"       28200","59330.008559","      109762","Other","           8","           0","           1","130.96956536","           0","          21","60.295413494","Yes",""
"       28300","       72572","      117311","Other","           6","           0","           0","85.797248152","           1","          32","39.876503701","No",""
"       28300","           .","       29512","Other","          24","           0","           0","78.109069731","           2","          14","30.513283442","No","Home Improvement"
"       28300","      126942","      166797","Mgr","           0","           0","           0","244.72228465","           1","          23","33.394853996","No",""
"       28300","      105000","      147000","ProfExe","          11","           0","           0","162.36666667","           1","          17","           .","No",""
"       28300","       71973","52020.176721","Other","0.8824863382","           0","           0","89.379952321","           2","          32"," 39.98105906","No",""
"       28300","       68959","75158.488239","ProfExe","          12","           0","           0","278.71470424","           1","          32","39.932750126","No",""
"       28300","      130028","      178918","Mgr","           2","           .","           .","113.94263886","           .","          39","33.440161627","No",""
"12429.397666","      137159","      186153","Mgr","           0","           .","           .","112.17281254","           .","          38","29.874731494","No",""
"       28300","94488.675323","      239990","ProfExe","          27","           0","           0","357.23095382","           0","          19","38.268469992","No","Home Improvement"
"       28300","      104686","      136033","ProfExe","11.626860824","           0","           2","291.17166139","           1","          27","5.7629948717","Yes","Home Improvement"
"       28400","       90823","      126845","Other","           1","           0","           0","188.77345493","           1","          25","42.896715113","Yes",""
"26751.850587","       72870","       95647","Office","4.4692280895","           0","           0","139.04525472","           0","          20","37.820678455","No",""
"10161.164255","       46126","       66942","Office","          18","           0","           0","180.66830818","           2","          21"," 33.76903515","No",""
"12834.384528","      150784","      192411","Self","           0","           0","           0","173.30549337","           1","          16","41.543254137","No","Home Improvement"
"       28400","      197852","      243593","Other","          10","           0","           0","111.10868013","           2","          26","41.214965339","No",""
"       28400","      207687"," 124764.2767","Other","           8","           0","           0","134.00768046","           0","          41","41.298386628","Yes","Home Improvement"
"       28400","      106020","      206030","Other","          22","           0","           0","188.75246946","           0","          18"," 25.33037232","No",""
"       28400","      112996","      175817","Sales","          17","           0","           0","303.28205506","           1","          31","36.289002598","No",""
"       28400","       53480","2289.3954028","Other","          24","           0","           1","174.47472367","           0","          19","24.490839114","No",""
"       28400","      183314","      232345","ProfExe","           1","           0","           0","300.90431006","           1","          32","42.336226896","No",""
"       28400","       36484","       73478","Mgr","          13","           1","           0"," 100.9750908","           6","          16","34.763993775","No",""
"       28400","      206126","208265.86024","Other","           9","           0","           0"," 119.0697634","           1","          42","41.670187737","No","Home Improvement"
"       28500","45788.073485","75685.251246","Other","          21","           0","           0","210.02505835","           0","          26","37.301764099","No",""
"14046.356168","       73188","      111925","Other","           5","           .","           .","123.61317437","          11","          21","44.520554753","No","Home Improvement"
"903.44477627","       97262","114098.18774","Office","          10","           0","           0"," 168.8035325","           0","          29","42.324924696","No",""
"       28500","           .","       41763","Other","11.549992399","           1","           .","92.866988596","           .","          13","21.901855997","No",""
"       28500","7443.5312319","      135317","Other","           5","           0","           0","219.61525186","           4","          43","31.209731086","Yes",""
"       28500","       84908","      108385","Office","          10","           0","           0","384.28504689","           0","          45","41.342010942","No",""
"       28500","       43413","       73248","Mgr","          13","           0","           0","102.56701711","           6","          16","35.671505075","No",""
"863.70563966","19762.157108","      130522","Office","          10","           0","           0","137.94286922","           0","          29","39.072589176","No",""
"8679.0165197","      137174","48997.606344","Mgr","           1","           .","           .","115.29481113","           .","          39"," 32.87512565","Yes",""
"18264.194168","       29338","       62220","Office","           2","           0","           0","113.20592381","           1","           6","36.877098508","No","Debt Consolidation"
"13830.818914","       32136","       51599","Other","          35","           0","           0","284.08384845","           0","          23","39.547733785","No",""
"       28600","       94165","      130285","Office","5.4276233564","           0","           1","137.81333094","           0","          28","42.080016037","No",""
"       28600","       85174","      127306","Other","           1","           0","           0","193.07391349","           1","          24","40.656248579","Yes",""
"1368.0630441","      136546","167131.98642","ProfExe","           0","           0","           0","212.31409848","           3","          19","40.516801315","No",""
"       28600","       26189","14795.002642","Other","          36","           0","           0","287.49617332","           0","          23","38.644394598","No",""
"       28600","33612.550138","       75893","Mgr","          12","           1","           0","85.625519988","           6","          15","33.975814412","No",""
"       28600","      105907","      156126","ProfExe","2.7025148239","           0","           0","165.09073496","           1","          17","33.231300882","No",""
"       28600","       31634","       65157","Office","           5","           0","           0","119.36202556","           1","           6","40.159418765","No","Debt Consolidation"
"       28600","109590.84233","      167157","ProfExe","11.267024148","           0","           2","239.22703591","           0","          26","31.012748928","Yes",""
"       28700","      107281","      155874","ProfExe","4.7077972138","           0","           0","173.83583579","           0","          17","32.740368493","No",""
"3021.5290056","105122.26962","      186685","Mgr","           0","           .","           .","110.49500235","           .","          39","30.859724325","No",""
"       28700","      131767","      214558","ProfExe","          10","           0","           0","238.79489103","           2","          27","20.523272269","No",""
"       28700","       67951","      106093","ProfExe"," 5.737029618","           0","           0","263.74392226","           0","          32","40.212234831","No",""
"       28700","      133188","      179454","ProfExe","           1","           1","           0","223.34866354","           1","          19","41.136159259","No",""
"23914.772227","       25190","       59841","Office"," 0.266453697","           0","           1","201.17678326","           0","          11"," 35.72928694","Yes",""
"       28800","      204455","      245685","Other","           8","           0","           0","123.39674713","           1","          42","42.345471385","No","Home Improvement"
"       28800","      132019","      168828","Mgr","           0","           0","           0","231.28613401","           1","          24","35.490305671","No",""
"27238.411929","           .","      121560","Mgr","           8","           1","           0"," 175.2063398","           0","          26","31.612038453","Yes",""
"       28800","137673.40104","      194243","Self","           2","           0","           0","174.97705282","           0","          17","42.112540128","Yes","Home Improvement"
"24016.297802","           .","       44761","Other","2.6582419792","           0","           .","84.728267958","           .","          14","22.841663187","No",""
"22558.792222","      134144","58139.099643","Mgr","1.5725359524","           .","           ."," 122.5038922","           .","          39","30.338219429","No",""
"       28800","       30357","       56776","Other","5.0925080572","           0","           0","294.42002143","           0","          22","37.537461252","No",""
"22895.842779","59024.879469","185392.07447","ProfExe","12.146242308","           0","           1","258.73333333","           2","          26","           .","No",""
"       28900","      135770","      188368","ProfExe","           0","           1","           0","229.75322241","           2","          19","40.631871388","No",""
"       28900","       91683","      127833","ProfExe","           0","           1","           0","187.24240278","           3","          37","33.168756851","No",""
"       28900","      134509","      211558","ProfExe","2.6152942202","           0","           0","247.84445257","           2","          27","20.610706647","No",""
"       28900","       89945","      124453","Other","           2","           0","           0","194.91024949","           2","          25","42.719774573","No",""
"       28900","           .","      117991","Mgr","           7","           0","           0","159.55002458","           0","          27"," 32.16500253","No",""
"22754.940244","       63748","       36392","Sales","           9","           4","           1","124.24789861","           6","          23","44.578500055","Yes",""
"       28900","20692.019399","      147463","Mgr","0.2256360125","           0","           0"," 205.8658949","           0","          13","41.654211317","No",""
"15784.897269","       75887","      117989","Other","2.8795604533","           0","           0","92.090542151","           2","          32","40.778888426","No",""
"       28900","33439.041051","110607.63916","Office","           2","           0","           0","290.77260805","           1","          23","39.095476448","No",""
"       28900","      109888","      182229","Sales","          16","           0","           0","302.22641765","           1","          30","33.319061895","No",""
"       28900","11094.417923","       49525","Other","          36","           0","           0","288.65624667","           0","          24"," 39.60580772","No",""
"19980.481294","7580.8016114","      192445","Self","           2","           0","           0","166.94856833","           0","          16","41.563839245","No","Home Improvement"
"11594.392488","27147.023729","       49912","Other","5.6127117759","           0","           0","278.56500343","           1","          23","39.796560762","No",""
"       29000","      149900","23864.110905","Self","           5","           4","           4","131.93333333","           1","          29","           .","Yes","Debt Consolidation"
"       29000","26362.335279","           .","ProfExe","           8","           0","           1","       189.7","           1","          33","           .","Yes","Home Improvement"
"5329.5597762","       72478","      113000","Other","         1.5","           0","           6","114.66666667","           4","          12","           .","Yes",""
"       29000","63984.877248","           .","Mgr","           4","           2","           4","       186.7","           0","          14","           .","Yes",""
"       29200","      116202","      160084","ProfExe","           6","           0","           0","124.12146165","           3","          26","32.644529835","No",""
"24675.110306","       50105","       83815","Other","          21","           0","           0","188.20102865","           0","          26","35.595750669","No",""
"       29200","      139299","      180818","ProfExe","           1","           0","           0","226.86114488","           1","          19","40.817309246","No",""
"       29200","       99600","      143000","Other","          15","           0","           0","232.33333333","           1","          40","           .","No",""
"       29300","187223.29928","231589.77355","ProfExe","9.6783569426","           0","           1","259.67720211","           2","          26","28.173645541","No",""
"       29300","       68024","      115954","Other","           6","           .","           .","109.91502045","          11","          21","44.369170763","No","Home Improvement"
"       29400","      119256","      160683","ProfExe","           6","           0","           0","109.12119697","           3","          27","33.301762888","No",""
"       29400","       48800","       86000","Other","           5","           1","           0","52.766532731","           2","          21","           .","Yes",""
"       29400","       39354","       75553","Mgr","10.970607521","           1","           0","77.342597043","           6","          15","35.110448893","No",""
"       29400","      109457","      145453","Other","          15","           0","           0","222.85871099","           1","          40","40.697418457","No",""
"       29500","      232801","      289260","ProfExe","          13","           0","           0","264.43150764","           2","          25","26.981363085","No",""
"       29500","       50079","33538.918192","Office","0.4506823469","           0","           0","147.99011817","           2","          19","38.139021997","No",""
"       29500","       48590","       81354","Office","           0","           0","           0","157.02632626","           3","          18","40.170618286","No",""
"8058.2276513","      118000","      169900","Mgr","           8","           0","           0","138.96666667","           1","          23","           .","Yes",""
"       29600","      233916","      291490","ProfExe","          15","           0","           1","259.73346527","           2","          25","25.105086064","No",""
"       29700","       46268","       79463","Office","           0","           0","           0","161.27602904","           3","          19","40.261962227","No",""
"       29700","54883.046752","34470.510796","Other","          14","           0","           0","221.92531148","           0","          40","42.302907328","No",""
"       29800","      134560","      187551","ProfExe","           1","           0","           0","225.09229867","           1","          19","39.211937494","No",""
"21135.014729","18753.794887","      290762","ProfExe","          13","           0","           1","239.32163058","           1","          26"," 24.77798542","No",""
"       29800","       34000","       71000","Other","1.8183114621","           .","           .","115.66666667","           .","          24","           .","No",""
"10312.552287","      230499","      294326","ProfExe","          15","           0","           1","250.49100715","           2","          26","27.920661771","No",""
"       29900","135211.71186","      182161","ProfExe","           0","           0","           0"," 235.3710385","           2","          18","38.699746592","No",""
" 4347.373839","       73506","      115000","Mgr","          11","           0","           0","77.133333333","           1","          35","           .","No",""
"       29900","5042.5947807","           .","Other","           2","           2","           0","81.133333333","          11","          10","           .","Yes",""
"       29900","      131756","      167302","Mgr","           0","           0","           0","237.56224137","           1","          24","35.043100516","No",""
"       30000","       74975","      118886","Mgr","          12","           0","           0","85.045754904","           0","          34","26.349131932","No",""
"8402.3565698","       77853","      114746","Other","           6","           .","           .","114.58372248","          10","          21"," 43.29474364","No","Home Improvement"
"14431.358857","       79044","      118685","Mgr","          12","           0","           0","92.118875541","           1","          34","27.224985258","No",""
"       30000","       12223","    35875.06","Other","        28.5","           0","           0","199.83333333","           0","          15","           .","No",""
"       30000","      187000","184109.00404","Other","          28","           0","           0","156.63333333","           0","          23","           .","No",""
"       30000","       32657","       76000","Other","           .","           .","           .","288.33333333","           0","          16","           .","No",""
"       30000","       48000","       97000","Office","           3","           0","           0","       173.5","           2","          25","           .","No",""
"       30000","      224000","      282000","ProfExe","           5","           0","           1","209.36666667","           0","          30","           .","Yes",""
"       30000","441.45764815","       57000","Other","           0","           0","           0","100.46666667","           1","           6","           .","No",""
"12286.453709","           .","       50000","Office"," 0.328460118","           0","           1","118.66666667","           1","          15","           .","Yes","Home Improvement"
"       30000","5219.7530079","46287.491449","Mgr","10.948527917","           4","           5","147.86666667","           0","          28","           .","Yes",""
"9910.0588494","      176000","      240000","ProfExe"," 0.697722236","           1","           0","198.86666667","           2","          13","           .","Yes",""
" 10196.82949","           .","       46200","","           0","           1","           3","200.93333333","          10","          15","           .","Yes","Debt Consolidation"
"       30000","      109583","99133.533217","ProfExe","          10","           0","           0"," 162.3840072","           1","          16","33.760305236","No",""
"       30000","14371.791264","       38094","Other","4.3421065669","           0","           0","199.46979091","           0","          15","39.549873804","No",""
"       30000","       20000","       38000","Other","         0.9","           0","           0","59.833333333","           0","           7","           .","No",""
"       30100","       24350","       40356","Other","           0","           0","           0","81.840250201","           0","           6","13.409995648","No",""
"4331.6250298","       92249","           .","Office","           2","           1","           0","180.68015364","           0","          21","31.089120287","Yes","Home Improvement"
"       30100","      138322","      186139","ProfExe","           2","           0","           0","215.75086797","           2","          19","39.189141603","No",""
"       30100","      228006","      285921","ProfExe","          15","           0","           0","250.53988412","           2","          25","27.813291406","No",""
"       30100"," 75639.79806","100517.38784","Mgr","          10","           0","           0","73.753383522","           1","          35","26.406331958","No",""
"       30100","       42747","       71360","Other","          10","           .","           .","89.516265457","           .","          24","34.036663762","No",""
"18591.085671","       36000","       73500","Office","          14","           0","           1","202.96666667","           0","          33","           .","No",""
" 28039.26871","       80951","      116160","ProfExe","          19","           4","           0","130.36036182","           0","          58","50.352998788","Yes",""
"       30200","      124000","62409.173209","Mgr","          13","           0","           0","       176.5","           2","          28","           .","No",""
"       30200","       20956","       39333","Other","           0","           1","           0","73.391797524","           0","           7","13.495367368","No",""
"4715.8399938","      106594","      148695","Other","          13","           0","           0","239.91840501","           1","          39","41.275208993","No",""
"       30200","       34955","       79556","Other","7.4845533667","           .","           .","121.02331335","           .","          23","32.804530596","No",""
"       30300","      137927","      182588","ProfExe","           1","           1","           0","248.98067202","           1","          18","40.361852067","No",""
"19594.082869","           .","       52545","","           1","           1","           3","187.72218451","          10","          15","2.5943644469","Yes","Debt Consolidation"
"       30300","27090.751459","77762.982398","Office","           0","           0","           0","152.20277687","           3","          19"," 41.62936282","No",""
"       30300","      109859","      153240","ProfExe","          10","           0","           0","172.68797976","           0","          17","34.549496477","No",""
"       30300","       18306","       66747","Other","0.1280444679","           0","           0","95.181437553","           1","           6","37.582898412","No",""
"       30300","26433.229248","28588.534993","Mgr","          14","           0","           0","88.934468851","           5","          16","  34.9372716","No",""
"       30400","39083.190378","       78829","Office","           0","           0","           0","174.36374815","           3","          18","41.256794683","No",""
"24087.309216","7895.3084885","       68120","Mgr","          12","           1","           0","98.820153684","           5","          15","34.020257191","No",""
"952.08798319","       46948","       80473","Office","           0","           0","           0","151.59709716","           2","          19","37.753876623","No",""
"       30400","       55429","      103948","Office","           3","           0","           0","182.48416421","           1","          25","35.150980788","Yes",""
"16982.652273","       77246","      121758","Mgr","0.5283246285","           0","           0"," 79.21417248","           0","          34","26.521740538","No",""
"       30500","       57516","45001.299909","Office","           3","           0","           0","166.19952717","           2","          24","37.814089094","No",""
"11052.551582","      113822","25794.786535","ProfExe","          10","           0","           0","165.78827835","           0","          16","31.163207005","No",""
"       30500","93552.562767","      147531","Other","          13","           0","           0","228.61035912","           1","          40"," 43.12276156","No",""
"2036.4428307","4214.1461354","      181157","ProfExe","           2","           1","           0","219.24730717","           1","          19","40.874698522","No",""
"       30500","       10952","       65166","Other","           0","           0","           0","91.951603506","           1","           6","37.692624384","Yes",""
