"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"       22700","       93542","50784.895068","","           6","           .","           .","           .","           .","           .","30.080343444","No","Home Improvement"
"14844.075018","       93413","54125.407638","ProfExe","           .","           0","           0","219.57065379","           1","          21","27.284560734","No",""
"12933.573873","24781.810911","58033.824362","Other","          24","           0","           0"," 255.0887578","           0","           7","26.867617382","Yes","Home Improvement"
"22578.680488","      128020","      164199","ProfExe","4.8078709118","           0","           0","175.88480789","           0","          37","21.232357898","No",""
"       22700","       94601","       99755","Other","           3","           0","           0","129.56430076","           0","          16","37.969304541","Yes",""
"       22700","38992.492265","       71169","Other","3.2354896913","           0","           0","57.880815934","           2","          19","35.552088146","No",""
"12055.927211","      155284","      197634","ProfExe","          15","           .","           ."," 103.7859943","           0","          24","29.540322043","No",""
"       22700","21407.108228","96348.851585","ProfExe","10.755568381","           0","           0"," 190.9727785","           0","          23","34.080016231","No","Home Improvement"
"2.1265860191","           .","       57156","Other","           .","           0","           0","289.54567264","           0","          19","40.162944538","No",""
"2121.1609984","46818.195393","      101288","Other","15.907593023","           0","           0","188.07772245","           0","          12","40.351902286","No",""
"380.69716915","       96495","89701.117186","Mgr","           8","           0","           0"," 120.9792917","           2","          24","29.809835155","Yes","Home Improvement"
"5640.5061586","       74979","84281.428995","Mgr","1.7700662984","           0","           1","289.82236965","           1","          28","31.479906883","No",""
"21127.019227","       76733","50916.732821","Mgr","  0.45644611","           .","           .","225.32750789","           5","          23","40.691953683","No",""
"17646.732692","       49361","72733.772957","Mgr","           4","           0","           0","264.93706618","           2","          25","32.010244608","No",""
"14186.962649","      127010","      171758","Mgr","          25","           .","           5","335.61565087","           0","          27","32.365041562","No","Debt Consolidation"
"       22800","23725.482097","       84407","ProfExe","          11","           0","           0","276.12197299","           0","          19","38.968366525","No",""
"7237.2355487","           .","      147730","","           .","           .","           .","           .","           .","           .","16.179249586","No","Debt Consolidation"
"       22800","           .","       97634","Other","6.2195869043","           0","           0","177.56974031","           1","          16","40.772248428","No","Home Improvement"
"       22800","           .","       74988","Sales"," 0.300804861","           0","           0","393.51047241","           0","          23","24.050207993","No",""
"4401.4756918","           .","      146840","","           .","           .","           .","           .","           .","           .","14.800087156","No","Debt Consolidation"
"18831.210725","      132706","79216.355453","ProfExe","           8","           0","           0","147.41494905","           0","          37","19.518531863","Yes",""
"       22800","       52760","15719.451098","","           .","           .","           .","           .","           .","           .","38.024677319","No","Debt Consolidation"
"       22800","           ."," 54185.04421","Other","           .","           0","           0","310.48293878","           0","          18","38.505705059","No",""
"       22800","37545.143086","       96063","Mgr","           8","           0","           0","201.06828707","           2","          18","31.541822123","Yes",""
"13336.630509","       52644","       96376","Other","           7","           0","           0","238.38014523","           0","          19"," 34.94670077","No",""
"       22800","60599.023649","44651.875486","ProfExe","          19","           0","           0","628.98194793","           0","          24","20.200302232","No","Home Improvement"
"8978.8036496","15032.441877","160440.58927","ProfExe","2.2933168487","           0","           1","202.60380291","           1","          18","22.043933842","Yes",""
"       22900","           .","      148018","","           .","           .","           .","           .","           .","           .","15.938057792","Yes","Debt Consolidation"
"       22900","165947.78607","130689.06507","ProfExe","1.6247142263","           0","           0","301.13845241","           0","          27","36.788469564","No",""
"18681.550453","       64803","       92258","Other","0.1106960387","           1","           0","84.925881368","           2","          29"," 33.68409323","No",""
"       22900","       90702","      115355","Mgr","8.6941793043","           .","           0","   308.85054","           1","          42","38.793334326","No",""
"       22900","  48254.9879"," 18113.64082","Mgr"," 7.476828852","           0","           0","149.98961042","           0","          27"," 33.76898573","Yes","Home Improvement"
"       22900","24489.581196","       59993","Other","           0","           0","           0","111.23759721","           0","          17","20.929729402","Yes",""
"1076.5943229","       18059","       57109","Other","          26","           0","           1","213.03628478","           0","          24","25.547010323","No",""
"       22900","       95321","      123082","Self"," 1.870654832","           0","           0","205.44151908","           2","          26"," 34.05349114","No",""
"       22900","           .","       81255","Sales","           3","           0","           0","405.86784833","           0","          22","23.542129915","No",""
"2736.3623645","       64350","71276.574118","Office","1.3059236711","           .","           .","181.82604634","           .","          16","39.391352107","No",""
"       22900","       59702","       97591","ProfExe","10.316433032","           0","           0","627.66207954","           0","          24","22.118852085","No","Home Improvement"
"       22900","      136032","      180899","ProfExe","          21","           0","           0","240.34747113","           0","          24","41.596747473","No",""
"       22900","52472.906433","       96306","Other","           5","           0","           0","  228.898609","           1","          20","36.134959463","No",""
" 10595.73334","       67312","54635.605574","Mgr","         3.9","           0","           2","122.76666667","           0","          32","           .","Yes","Home Improvement"
"20604.448984","57058.764441","       88066","Other","           3","           0","           0","93.552927533","           1","          29","32.011079376","No",""
"       22900","      107241","104960.69938","Mgr","1.5812740631","           1","           0"," 201.7857441","           5","          18","41.140752079","No",""
"16315.576543","      161754","113945.11163","Mgr","           2","           0","           0","260.25108099","           0","          27","30.278929391","Yes",""
"2658.6115325","11182.235453","       52804","Other","0.7098037622","           0","           0","109.36568457","           1","          25","30.587728164","No",""
"22871.318979","25926.240052","28505.035368","Other","22.147203049","           0","           0","267.13260885","           0","           7","24.380389513","No","Home Improvement"
"       22900","      131767","38085.380175","Mgr","          24","           .","           4","329.64779497","           1","          28","32.361627061","No","Debt Consolidation"
"       22900","       41130","       81069","ProfExe","5.9617382577","           0","           0","276.08761885","           0","          19","38.501406575","No",""
"       22900","       88244","40229.662248","","           8","           .","           .","           .","           .","           .","31.072693603","No","Home Improvement"
"19575.424055","       50876","61359.243624","Other","           5","           0","           0","72.004509982","           1","          19","34.957029896","Yes",""
"       23000","90871.920477","22251.223142","Mgr","          16","           0","           0","170.22315657","           0","          26","35.059327002","No",""
"1406.4793565","           .","25341.238904","Other","           .","           0","           1","314.27371253","           0","          19"," 37.74372511","No",""
"       23000","31712.053602","      102176","ProfExe","          18","           0","           0","629.09576631","           0","          23","22.825607116","No","Home Improvement"
"       23000","           .","79382.213243","","           .","           .","           .","           .","           .","           .","17.125660427","No","Debt Consolidation"
"       23000","       91732","      140728","ProfExe","           .","           0","           0","203.90667763","           0","          21","27.692237423","No",""
" 22882.55302","       62893","       90989","Office","           4","           .","           .","179.84686269","           .","          16","38.630946734","No",""
"       23000","8800.8635952","20712.316575","Mgr","           8","           0","           1","301.23291075","           2","          28","30.346706109","No",""
"       23000","       68275","58488.033262","ProfExe","           8","           1","           0","140.71441489","           4","          25","33.694943696","No",""
"       23000","       58577","       69327","Other","           4","           0","           2"," 110.4144797","           2","          33","133.52827043","Yes","Debt Consolidation"
"12598.659637","           .","       46846","Other","           .","           .","           .","77.553203053","           .","          13","25.614294668","Yes",""
"       23000","30705.687827","77718.282175","Mgr","           0","           .","           .","230.07506449","           4","          23","43.519093321","No",""
"       23000","       76213","116658.14302","Other","7.6084391268","           0","           0","379.34995485","           0","          16","32.040366079","No","Debt Consolidation"
"21158.362835","36919.331308","22180.049666","Other","          26","           0","           0","302.84988395","           2","          32","33.870695551","No",""
"       23000"," 66333.25961","22564.301039","ProfExe","           2","           0","           0","177.61164796","           2","          22","48.277591224","Yes",""
"       23000","101446.63554","      216500","Self","3.3904769704","           .","           .","           .","           .","           .","           .","Yes","Home Improvement"
"13255.604242","      131200","      163390","Other","           7","           1","           0","215.06666667","           1","          20","           .","No",""
"20124.300054","9777.7571826","241613.08598","ProfExe","3.1234139046","           .","           5","468.86666667","           .","          56","           .","No","Home Improvement"
" 15634.96241","41366.397064","9725.0324491","Other","          10","           0","           0","       119.7","           1","          20","           .","Yes",""
"2131.4710635","       56000","2376.0863926","Other","           8","           1","           4","69.133333333","           2","          27","           .","Yes",""
"       23000","32057.467691","67545.767301","Other","        17.8","           2","           1","100.46666667","           0","          28","           .","Yes",""
" 21181.39725","       32000","       55000","Other","         0.4","           0","           0","211.03333333","           0","          23","           .","Yes",""
"6439.3099395","41706.753912","       64720","Office","           4","           0","           0"," 160.6060458","           1","          26","33.629923296","No",""
"       23000","13745.995927","       52054","Self","           6","           0","           .","123.06721674","           .","          10"," 24.02181712","No","Home Improvement"
"       23000","           .","29211.916062","Other","           .","           .","           .","96.756969054","           .","          13","27.441242408","No",""
"       23000"," 28620.63601","      101750","Other","           5","           0","           0","214.38925238","           0","          13","29.045964061","No","Home Improvement"
"       23100","       95352","52825.021192","Other","          24","           0","           0","253.32937133","           0","          26","39.816800565","No",""
"22156.221268","23660.219776","      101492","Mgr","           1","           .","           .","230.36161621","           5","          24","39.872708847","No",""
"19419.052995","       61524"," 29138.25989","Office","           1","           0","           0","160.38316815","           1","          21","35.112241195","Yes",""
"22299.303209","      141937","      179756","Mgr","2.6186306545","           0","           0","328.39849318","           0","          16","43.910045849","No","Home Improvement"
"       23100","31540.023113","      183443","Other","           9","           0","           0","377.29103995","           0","          17","31.435316117","No","Debt Consolidation"
"2615.0829238","       93805","      135780","ProfExe","1.0004144819","           0","           0","155.02538165","           0","          31","34.644921651","No","Home Improvement"
"       23100","       83458","      107589","Mgr","          24","           .","           0","314.06637396","           1","          43","38.043726208","No",""
"372.55459208","      133867","60046.781664","Mgr","11.972117162","           .","           3","332.40983989","           0","          28","30.768637688","No","Debt Consolidation"
"       23100","       42862","       63916","Office","0.5666813816","           0","           0","182.93211997","           1","          26","35.583789235","No",""
"5673.6675394","       72712","      185787","Other","          10","           0","           0","362.18170443","           1","          16"," 31.86715522","No","Debt Consolidation"
"       23100","      109498","      156191","Mgr","10.577822312","           0","           0","186.20199627","           0","          25","33.794211606","No",""
"5786.4014428","38437.012279","98210.897911","Office","           2","           0","           0","156.67537504","           0","          21","34.000236065","No",""
"15532.039458","      235937","95154.688981","Self","0.2432274028","           1","           0","242.61486138","           2","          51"," 36.88704865","Yes","Home Improvement"
"       23200","      184526","      237546","ProfExe","           2","           0","           0"," 291.6334148","           0","          26","39.483913745","No",""
"15707.256845","       62811","       99320","Office","           3","           0","           0","166.86109892","           1","          21","36.071271567","No",""
"       23200","       96345"," 83143.68407","ProfExe","           .","           0","           0","217.48054226","           0","          20","26.799930011","No",""
"       23200","      112948","      159050","Mgr","          16","           0","           0","189.83900867","           0","          25"," 33.49396616","No",""
"       23200","      129355","      171709","ProfExe","           0","           0","           0","328.51412138","           0","          30","40.048440044","No",""
"       23200","       96043","52129.026769","ProfExe","          21","           0","           0","162.64043049","           0","          24","39.205100427","No",""
"       23200","7533.9078517","       81579","Other","           7","           0","           3","  272.938299","           0","          23","47.120580493","Yes",""
"       23200","15706.023876","57092.782895","ProfExe","           6","           0","           0","274.00207957","           0","          19","40.109442513","No",""
"       23200","      131804","95059.069064","ProfExe","           6","           0","           0","197.76872804","           0","          37","19.778851787","No",""
"11766.975625","68992.334838","21006.627006","ProfExe","           5","           .","           .","  179.239077","           5","          42","40.823160429","No",""
"13828.094233","2408.3052355","77636.162505","Other","           .","           0","           0","174.23998064","           2","          25","37.912872473","No",""
"       23300","47146.267838","      135013","Mgr","           9","           1","           0","188.93983988","           5","          18","40.670817077","No",""
"       23300","11083.382733"," 10703.77533","Mgr","           7","           0","           0","288.37273939","           1","          28","33.271413361","No",""
"       23300","19097.919269","80599.974902","Other","           2","           0","           0","89.794149202","           1","          30","33.986098814","No",""
"       23300","      143821","      177028","Mgr","           8","           0","           0","320.92343613","           0","          16","44.752958859","No","Home Improvement"
" 4864.688284","       36000","           .","Other","5.2567737723","           4","           0","113.56666667","           2","          20","           .","Yes",""
"       23300","       84083","63785.592056","Self","           2","           0","           1","153.23333333","           6","          23","           .","Yes",""
"5274.7460831","       61496","      102823","ProfExe","0.7359198671","           0","           0","649.74710438","           1","          24","20.872560266","No","Home Improvement"
"7224.7405795","       71734","47692.336105","ProfExe","           6","           0","           7","122.79944314","           0","          21","34.530438587","Yes",""
"       23300","16950.319897","       50177","Other","          16","           0","           0","136.40160303","           1","          24","28.052921095","No",""
"18931.006526","      103783","7307.4911148","Sales","           1","           0","           .","120.34796658","           0","          19","203.31214869","Yes",""
"14749.970207","       91957","      135827","ProfExe","           .","           0","           1","203.07168751","           0","          20","27.833356125","No",""
"14341.140444","       88825","76138.471705","","4.2067520005","           .","           .","           .","           .","           .","28.013238842","No","Home Improvement"
"       23300","       89847","133321.37293","ProfExe","           .","           0","           0","210.01611964","           0","          21","29.779942256","No",""
"       23400","       64332"," 29861.63618","Office","8.5710436066","           0","           0","128.23922251","           0","          13","35.157645613","No","Home Improvement"
"11090.556928","       81379","95892.531433","Other","           .","           0","           0","186.89092458","           1","          24","37.889768706","No",""
"3962.6992365","       91165","14171.284171","","1.9919379065","           .","           .","           .","           .","           .","28.978621413","No","Home Improvement"
"6511.8502613","30227.705215","39960.969439","Other","           2","           0","           0","105.99926564","           1","          29","  31.8406351","No",""
"6591.2134993","85736.087073","15324.225612","","           6","           .","           .","           .","           .","           .","29.371651522","No","Home Improvement"
"       23400","       48549","63115.757459","Office","           6","           0","           0","172.81072664","           1","          27","34.456762198","No",""
"       23400","      125750","      165732","ProfExe","           6","           0","           0","195.08453906","           0","          38","20.733031637","No",""
"       23400","78830.087031","      120172","Self","           2","           0","           0","200.57575228","           1","          26","36.398728722","No",""
"       23400"," 20790.40047","       61149","Other","           .","           0","           0","204.64278621","           0","          13","41.115158943","No",""
"       23400","12653.786437","      119604","Self","0.5336155568","           0","           0","221.68138332","           1","          26","34.556201402","No",""
"       23400","       90924","      116819","Other","11.588038752","           0","           0","245.89786162","           1","          27","40.857427037","Yes",""
"       23400","       45766","       66192","Other","          26","           0","           0","284.78157228","           2","          32","35.936794804","No",""
"22777.045726","       95289","55689.757748","Mgr","           9","           0","           0","118.61613434","           1","          23","30.447274539","No","Home Improvement"
"       23500","           .","       90205","Other","5.9074300993","           0","           0","169.01497354","           0","          16","38.698735922","No","Home Improvement"
"       23500","       90246","      119320","Other","          22","           0","           0","239.25964489","           1","          26","41.336696482","No",""
"15689.014449"," 40269.51669"," 51531.04906","Other","2.1854919429","           0","           0","           .","           0","           0","33.568766269","Yes",""
"13992.850486","       18989","       51607","Other","          26","           0","           1","206.76549496","           0","          24","27.551408817","No",""
"       23500","       44952","       70191","Office","           6","           0","           0","164.96393992","           1","          26","35.788157705","No",""
"       23500","26194.606888","       93394","Mgr","           6","           0","           0"," 191.1124423","           2","          18"," 32.13282224","No",""
"17574.284018","      133197","      168990","Other","           8","           1","           0","214.28459938","           0","          19","36.642629039","No",""
"       23500","       48286","20212.320103","Mgr","1.5250144245","           0","           0","248.86009427","           2","          25","32.467300894","No",""
"       23500","13171.770831","       87000","Other","         3.5","           0","           1","       223.2","           0","          17","           .","Yes",""
"       23500","           .","54363.771198","Office","6.1575435643","           .","           .","           .","           .","           .","35.733567331","Yes",""
"9505.0511095","           .","47462.891309","Other","           0","           0","           0","318.84712976","           3","          21","31.084155792","No","Home Improvement"
"14663.473938","96756.593252","      179434","ProfExe","           6","           .","           .","195.17814464","           4","          43"," 39.94505447","No",""
"23262.638771","       75708","51944.279099","Mgr","           2","           .","           .","231.43431589","           5","          23","42.179786422","No",""
"22891.676447","           ."," 49087.43055","Other","          26","           0","           0","       127.8","           0","           9","           .","No",""
"       23500","       90129","      141785","ProfExe","16.774858845","           1","           0","158.99682446","           0","          25","40.331950332","No",""
"12376.140557","       37858","       60890","Other","0.0176900355","           0","           0","110.05727377","           0","          17","19.268439553","No",""
"4149.3393705","       65587","       87101","Other","           3","           0","           0","83.238000041","           2","          30","32.031678369","No",""
"       23500","26850.149197","      111921","ProfExe","          15","           0","           3","282.97601589","           0","          36","27.148205463","No",""
"       23500","128100.08257","217881.50162","Mgr","           4","           0","           0","213.39299486","           0","          14","31.236113807","Yes","Home Improvement"
"       23500","38487.301748","       97194","ProfExe","           1","           1","           0","116.81864817","           0","          20","35.866116431","No",""
"271.24801687","           .","15152.383199","Other","          24","           0","           1","122.14755148","           1","           8"," 20.17202126","No",""
"       23500","       55731","       89079","Mgr","           4","           0","           0","273.67437989","           1","          25","33.509409038","No",""
"       23500","42959.976576","      233603","ProfExe","2.8542225532","           0","           0","285.33129265","           0","          27","39.916482966","No",""
"12545.113147","      147696","60451.253618","ProfExe","           4","           0","           0","103.67278586","           2","          34","30.361711413","No","Debt Consolidation"
"       23500","       86144","44857.888039","Other","          13","           0","           0","110.05419832","           3","          15","41.841690898","No",""
"       23500","       62441"," 3156.430861","Office","           1","           0","           0","152.83275416","           0","          21","34.531259989","No",""
"       23500","           ."," 36443.52477","Other","           .","           0","           1"," 143.4146448","           0","          10","35.060319852","Yes","Home Improvement"
"7311.9572802","       70769","164149.02795","Other","          11","           0","           0","367.09848754","           1","          17","33.789192331","No","Debt Consolidation"
"495.90460346","       30758","24883.538472","Other","2.6555434487","           0","           0","104.39569049","           2","          24","31.120398625","No",""
"       23600","       87875","35257.116268","Other","2.7360208112","           0","           0","112.91251455","           2","          15","38.505897277","No",""
"       23600","      136607","109059.82547","Other","           6","           0","           0","226.04029456","           0","          20","36.976930394","No",""
"14483.458852","           .","       68208","Other","          26","           0","           0","119.58590128","           0","           8","20.818255542","No",""
"       23600","       50424","68437.778884","Other","          24","           0","           0","312.73847118","           4","          31","35.771675924","No",""
"       23600"," 12372.96062","      189234","Other","          11","           0","           0"," 357.8050619","           0","          17","30.564280336","No","Debt Consolidation"
"18120.252678","       36438","       80176","ProfExe","0.4989898673","           0","           0","289.70153888","           0","          19","39.929954554","No",""
"       23600","32530.826475","4315.0326589","ProfExe","1.6607781852","           0","           3","276.18236267","           0","          35","29.283032502","No",""
"10658.571956","       94908","2984.0973126","ProfExe","           1","           1","           0","125.70170443","           0","          19","33.224319129","No",""
"       23600","      141000","105659.62829","Other","           2","           0","           0","192.76666667","           0","          35","           .","No",""
"20557.802135","41258.296937","      114266","Other","           .","           0","           0","186.15634723","           2","          25","37.943868201","No",""
"       23600","33411.770907","      125277","Mgr","          11","           0","           0","127.35992199","           1","          23","30.985538961","No","Home Improvement"
"       23600","115997.24118","      169638","ProfExe","           6","           0","           0","176.74916309","           0","          38","17.620920214","Yes",""
"13993.897922","67238.752724","      106431","Other","           .","           0","           0","169.80527106","           0","          24","39.488844436","No",""
"       23600"," 122712.1594","      182591","ProfExe","8.7065710247","           0","           0","224.94134673","           0","          24","41.871755799","No",""
"       23600","       56023","       83659","Mgr","           5","           0","           0","267.75553453","           2","          25","32.200781329","No",""
"       23700","28207.748658","      100929","Other","4.5261151784","           0","           0","180.73115396","           1","          13","41.526026449","No",""
"       23700","           .","       78878","Sales","           4","           0","           0","408.18764616","           0","          23","24.200935826","No",""
"1207.7022528","       57553","      101656","ProfExe","   6.5824672","           0","           0","648.32849259","           0","          23"," 22.84647896","No","Home Improvement"
"       23700","       43712","       75191","Office","           6","           0","           0","50.717534833","           2","          18"," 37.10325125","Yes",""
"       23700","           .","       78812","Sales","           4","           0","           0","412.02054674","           0","          24","25.637263088","No",""
"       23700","18566.487919","      186585","ProfExe","          20","           0","           0","225.89772555","           0","          24","42.766829612","No",""
"       23700","      144373","121171.55821","ProfExe","           5","           .","           .","175.81537537","           5","          43","40.315790028","No",""
" 21441.15317","           .","       46665","Other","           .","           .","           .","85.128353796","           .","          12","24.991359419","No",""
"6565.4656897","       46910","       75136","Other","8.7195640564","           0","           0","119.23120438","           1","          19","43.829588004","No",""
"       23700","       93734","       98099","","           8","           .","           .","           .","           .","           .","30.020087994","No","Home Improvement"
"       23700","  42660.0562","       99295","Office","12.136934114","           0","           0","145.35528027","           0","          14","36.032760292","No","Home Improvement"
"       23700","       76000","      106000","Sales","         2.6","           1","           0","138.96666667","           2","          38","           .","Yes",""
"4774.3977257","17626.756898","      106877","Other","           .","           0","           0","177.01767442","           2","          24","40.995208218","No",""
"11857.736705","       87141","131024.13726","ProfExe","20.626433908","           1","           0","169.28363143","           1","          25","40.980615645","No",""
"15309.860969","      104752","      143913","","           .","           .","           .","           .","           .","           .","36.761014189","No","Home Improvement"
"       23700","       18825","52849.710931","Other","          26","           0","           1"," 203.8609299","           0","          25","26.629077387","No",""
"       23700","56462.642849","       97948","Office","0.2901991211","           0","           0","160.05823642","           1","          21","34.355460775","No",""
" 17365.37378","       74390","      186176","Other","          10","           0","           0","363.14019166","           1","          16"," 30.27099531","No","Debt Consolidation"
"       23800","           .","       71798","Office","           6","           0","           0","119.71195475","           2","           5","19.624527791","No","Home Improvement"
"22718.467288","       76390","      110315","Mgr","           7","           0","           0","275.95535624","           2","          29","29.713601037","No",""
"       23800","       45279","4607.6701481","Other","           6","           0","           0","77.228821947","           1","          19","  35.5214873","No",""
"16633.489481","12439.735613","       77300","ProfExe","          15","           0","           6","173.46666667","           0","          19","           .","Yes",""
"       23800","      188250","200043.57984","ProfExe","           2","           0","           0","307.57275263","           1","          27","36.690724403","No",""
"       23800","       55753","       87971","Other","0.3218037096","           0","           0","56.667099395","           0","          13","64.775727757","Yes","Home Improvement"
"       23800","8944.9441791","11355.754292","Other","          28","           0","           2","120.73333333","           1","          16","           .","Yes",""
" 6218.237111","18758.870985","       68142","Other","           8","           0","           0","59.405775058","           1","          18","35.696636225","No",""
"10936.157267","           .","1895.7415465","Other","           .","           0","           1","308.42512578","           0","          18","37.654075235","No",""
"       23800","      101536","      147601","ProfExe","          10","           0","           0","161.25574183","           1","          23","32.719421241","No","Home Improvement"
"       23800","40758.784514","15812.355339","Other","           6","           0","           0","75.813971337","           2","          19","36.529569478","No",""
"       23900","        7500","24110.003404","Other","14.131523905","           3","           0","126.83333333","           2","          19","           .","No",""
"       23900","215785.71383","      267036","Self","           7","           0","           0","252.07354491","           1","          50","38.074090593","No","Home Improvement"
"622.12825917","           .","       63096","Other","           .","           0","           0","313.80972585","           0","          19","37.513324048","No",""
"       23900","       21549","30541.297773","Other","          25","           0","           0","300.29631253","           .","          12","30.203989283","No",""
"       23900","52649.761812","117740.18195","ProfExe","           .","           0","           1","207.78427098","           0","          21","30.549215834","No",""
"       23900","       70694","       95718","Office","8.7800745912","           0","           0","138.16735959","           0","          13","38.561206281","No","Home Improvement"
"4807.7295932","       16082","       31196","Other","          17","           2","           0","123.36864612","           1","          19"," 26.71625685","No",""
"       23900","281.44419363"," 51011.37018","ProfExe","           .","           0","           0","194.25100609","           0","          20","27.157061267","No",""
"       23900","       31992","       57986","Other","           .","           0","           0","226.24324322","           0","          12"," 38.67184311","No",""
"  19561.8109","           .","      105700","Other","0.1836029005","           .","           .","           .","           .","           .","           .","Yes",""
"       23900","       80406","      108122","Other"," 8.798017031","           0","           0","211.92327535","           0","          13","41.494839796","Yes",""
"       23900","       27800","       43403","Other","          27","           0","           0","307.62423878","           .","          12","31.913704682","No",""
"       23900","       85097","30945.967726","","           9","           .","           .","           .","           .","           .","29.508517268","No","Home Improvement"
"       23900","68637.032069","34820.000682","Self","           3","           0","           0","194.98725245","           1","          26","35.406059646","No",""
"       23900","       55284","6196.3832759","Other","           7","           0","           0","241.08364933","           1","          19","37.479757124","No",""
"       23900","           .","45265.408798","Other","4.5803027528","           0","           0","127.02462497","           0","           8","20.407825584","Yes",""
"       23900","      140328","      183533","Mgr","           8","           0","           0","322.78811436","           0","          17","45.413177555","Yes","Home Improvement"
"       23900","3318.4690032","107820.96875","Mgr","          23","           .","           0","314.39449343","           0","          42"," 37.98813172","No",""
"       23900","           .","      151738","","           .","           .","           .","           .","           .","           .","16.426394706","No","Debt Consolidation"
"       24000","       43427","23805.417617","Other","          25","           0","           0","302.77226199","           2","          31","34.871855162","No",""
"21759.049191","       96072","      122441","Mgr","          10","           0","           0","  127.741782","           1","          24","33.608037305","No","Home Improvement"
"       24000","3848.4561219","       50602","Self","1.4831190125","           1","           .","135.19851865","           .","          11","25.357164928","No","Home Improvement"
"       24000","      144975","28701.061859","ProfExe","3.0881652427","           .","           ."," 193.1196811","           5","          43","39.593595223","No",""
"4286.2015908","       43948","       86111","Other","          24","           0","           0","258.30359386","           0","           7"," 26.61774876","No","Home Improvement"
"8512.6035551","       88783","75936.811032","Self","           2","           0","           0","171.50625674","           5","          23","56.961838569","Yes",""
"       24000","       19500","       38000","Other","           .","           0","           1","       198.9","           .","          17","           .","No",""
"       24000","       16997","28034.743072","Other","          25","           0","           0","118.66666667","           1","          11","           .","No",""
"       24000","      137000","      204963","ProfExe","0.3668835086","           0","           0","       189.7","           1","          28","           .","No","Home Improvement"
"18842.854352","      114196"," 27634.45353","Mgr","0.7398517899","           0","           0","289.13333333","           0","          25","           .","No",""
"12405.861212","23065.802339","       88000","Other","          16","           0","           0","97.933333333","           1","          17","           .","No",""
"       24000","       35000","           .","Self","           3","           1","           0","       177.5","           0","          16","           .","Yes",""
"       24000","      136000","           .","ProfExe","           3","           1","           6","303.29428571","           1","          27","           .","Yes",""
"13742.547496","5122.8684848","       48800","Other","           3","           0","           0","65.966666667","           3","          12","           .","Yes","Home Improvement"
"8839.8790885","      239568","      266430","Self","5.5067318289","           0","           0","243.73241747","           3","          50","35.871958946","No","Home Improvement"
" 12282.16588","      111488","      163796","Mgr","          15","           0","           0","185.80205049","           0","          25"," 32.22967397","No",""
"       24000","       17575","       50375","Other","20.583644376","           0","           0","135.76405083","           0","          11","22.981005101","No",""
" 7642.514227","      164155","113719.45297","Self","           2","           .","           .","           .","           .","           .","31.564226916","Yes","Home Improvement"
"       24100","       57041","       92081","Other","           7","           0","           0","230.05972968","           0","          19","35.896708642","No",""
"17763.255701","       77435","      113000","ProfExe","          10","           0","           1","124.76666667","           0","          19","           .","No",""
"9769.7948821","       30951","       58000","Mgr","10.223029636","           0","           4","        36.5","           0","          12","           .","Yes",""
"       24100","49053.765607","      238729","ProfExe","           2","           0","           0","317.69255678","           0","          26","37.782036284","No",""
"13557.371442","       61811","29675.313426","Other","           6","           0","           0","222.62659082","           1","          19"," 34.68253701","No",""
"13634.340313","32638.844135","      102098","Other","13.556637373","           1","           0","196.25310409","           1","          12","39.758932499","No",""
"       24100","      104442","      161366","Mgr","2.4674279636","           0","           0","195.64233318","           0","          25","34.540809522","No",""
"1244.2762251","       95549","      112283","Other","          22","           0","           0","243.34973257","           0","          28","39.082696629","No",""
"14050.983467","48747.516758","       90732","Other","2.7996405525","           0","           0","236.96199248","           1","          19","37.934877857","No",""
"5360.6380265","           .","1542.3357545","Other","           .","           .","           .","83.099726126","           .","          13","26.148970181","No",""
"       24200","       10286","           .","Other","        24.5","           0","           1","216.13333333","           4","          32","           .","Yes",""
"       24200","       45902","       70212","Other","          25","           0","           0","303.76246947","           3","          32","35.223861623","No",""
"       24200","55290.073287","105806.09876","ProfExe","16.092734234","           1","           0","163.17437719","           0","          25","42.060981767","No",""
"23268.747801","15926.564308","      121310","Mgr","1.7687962054","           0","           0","117.04550066","           1","          24","30.482780029","No","Home Improvement"
"18675.561963","197034.76572","54517.105844","Self","1.2662413583","           1","           0","243.00312872","           3","          51","36.575387744","No","Home Improvement"
"13668.079372","       49798","62737.241244","Other","3.1576971557","           0","           0","68.931110225","           2","          18"," 36.46436586","No",""
"       24200","68489.213739","      162900","Self"," 8.998364809","           1","           1","151.93333333","           1","          35","           .","Yes",""
"       24200","       37500","           .","ProfExe","2.3558288563","           0","           0","       123.8","           0","          14","           .","Yes","Debt Consolidation"
"       24200","       39808","           .","Self","2.2203001898","           1","           0","184.72511268","           0","          16","51.630380591","No",""
"       24200","       68477","       91598","Other","          16","           0","           0","88.665201262","           0","          17","32.523092223","No",""
"       24200","2970.1701587","14856.644934","Other","21.869322743","           0","           0","126.92269121","           1","          10","23.040944709","No",""
"       24200","39939.001705","       89394","Other","          15","           0","           0","84.668791549","           0","          16","35.604886706","No",""
"       24200","      150939","      183208","Other","           1","           0","           0","205.77680196","           0","          34","39.656334058","Yes",""
"       24200","       90626"," 36949.46285","Self","           2","           0","           0","226.11638661","           1","          27","34.499938365","No",""
"       24200","89151.328183","154980.24257","Mgr","          14","           0","           0","175.62208285","           0","          25","33.992424446","Yes",""
