"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"21935.160121","17717.713454","           .","Other","           9","           .","           0","133.12186695","           3","          33","46.751800109","No",""
"26227.844002","       90485","113076.04591","Other","0.8376589845","           0","           1","189.73474189","           2","          25","41.676985544","Yes",""
"       28200","       76011","115219.81504","Office","           1","           0","           0","302.80326065","           0","          23","36.390473606","No",""
"21051.173864","46085.276456","85709.200363","Other","          17","           0","           1","130.45076488","           0","          29","38.092730303","No",""
"10232.820858","       44363","53655.579535","Mgr","          16","           1","           0","82.270594585","           6","          16","34.980525368","No",""
"14867.395359","       61038","       87534","Other","           8","           0","           0","137.48781925","           3","          30","39.360018601","No",""
"9145.1384177","81455.652522","109247.52926","ProfExe","           7","           0","           0","112.52081792","           2","          26","34.537342291","No",""
"20250.294358"," 10601.50135","23565.828567","Other","          23","           0","           0","179.93775089","           0","          18","23.662456689","Yes",""
"22251.946992","13884.824206","       63050","Office","11.744695509","           0","           0","182.24730572","           2","          22","32.477167031","Yes",""
"       28200","69165.788393","      227617","ProfExe","           0","           0","           0","311.06275541","           0","          33","42.435284999","No",""
"       28200","           .","107479.11285","Mgr","           9","           0","           0","170.64615367","           0","          26","31.601436148","No",""
"       28200","      148455","16127.250571","Self","           1","           0","           0","186.98304288","           0","          17","39.563303075","No","Home Improvement"
"       28200","67220.785255","16031.372968","Office","5.1977048405","           0","           0","146.06548333","           0","          28","38.679207625","No",""
"27583.372187"," 29725.33942","       92860","Other","          24","           0","           1","172.34065431","           0","          20","26.913004797","No",""
"2576.2634797","139819.83683","134120.02617","Self","0.6061069116","           0","           0","203.57585973","           1","          17","43.304658069","No","Home Improvement"
"22404.653407","30292.099875","16713.761968","Other","6.9285013708","           0","           1","130.96956536","           0","          21","60.295413494","Yes",""
"       28300","42218.634116","34802.885249","Other","3.4898188596","           0","           0","85.797248152","           1","          32","39.876503701","No",""
"13405.869132","           .","       29512","Other","          24","           0","           0","78.109069731","           2","          14","30.513283442","No","Home Improvement"
"15336.182079","42498.908445","      166797","Mgr","           0","           0","           0","244.72228465","           1","          23","33.394853996","Yes",""
"       28300","      105000","52828.790038","ProfExe","8.8811050103","           0","           0","162.36666667","           1","          17","           .","No",""
"       28300","51931.174484","98498.565258","Other","           4","           0","           0","89.379952321","           2","          32"," 39.98105906","No",""
"       28300","       68959","92844.089877","ProfExe","5.2789896192","           0","           0","278.71470424","           1","          32","39.932750126","No",""
"24225.881973"," 42232.57528","      178918","Mgr","1.0625595092","           .","           .","113.94263886","           .","          39","33.440161627","No",""
"7212.0527613","      137159","      186153","Mgr","           0","           .","           .","112.17281254","           .","          38","29.874731494","No",""
"       28300","      145931","      239990","ProfExe","          27","           0","           0","357.23095382","           0","          19","38.268469992","Yes","Home Improvement"
"       28300","28590.961893","74838.903704","ProfExe","          13","           0","           2","291.17166139","           1","          27","5.7629948717","Yes","Home Improvement"
"7051.6407895","       90823","64943.051914","Other","0.2746875832","           0","           0","188.77345493","           1","          25","42.896715113","No",""
"17885.991062","       72870","       95647","Office","0.0953232325","           0","           0","139.04525472","           0","          20","37.820678455","No",""
"17461.966271","       46126","14185.684468","Office","          18","           0","           0","180.66830818","           2","          21"," 33.76903515","No",""
"       28400","      150784","45103.956729","Self","           0","           0","           0","173.30549337","           1","          16","41.543254137","No","Home Improvement"
"23490.668195","  6536.42996","163518.99702","Other","          10","           0","           0","111.10868013","           2","          26","41.214965339","Yes",""
"6403.3782598","193664.79396","145987.36099","Other","           8","           0","           0","134.00768046","           0","          41","41.298386628","No","Home Improvement"
"6566.9814118","      106020","      206030","Other","6.8533432124","           0","           0","188.75246946","           0","          18"," 25.33037232","No",""
"       28400","8634.2230731","98020.730811","Sales","          17","           0","           0","303.28205506","           1","          31","36.289002598","No",""
"       28400","29177.035853","       90560","Other"," 6.839300252","           0","           1","174.47472367","           0","          19","24.490839114","No",""
" 10156.30953","      183314","      232345","ProfExe","           1","           0","           0","300.90431006","           1","          32","42.336226896","No",""
"14818.052826","       36484","       73478","Mgr","          13","           1","           0"," 100.9750908","           6","          16","34.763993775","Yes",""
"       28400","145138.47014","203751.21228","Other","           9","           0","           0"," 119.0697634","           1","          42","41.670187737","No","Home Improvement"
"       28500","       49461","15554.157453","Other","2.4491723364","           0","           0","210.02505835","           0","          26","37.301764099","No",""
"       28500","       73188","17159.042047","Other","           5","           .","           .","123.61317437","          11","          21","44.520554753","No","Home Improvement"
"       28500","       97262","      131830","Office","          10","           0","           0"," 168.8035325","           0","          29","42.324924696","No",""
"8857.0299369","           .","       41763","Other","9.6557819255","           1","           .","92.866988596","           .","          13","21.901855997","No",""
" 2400.333865","      108293","130629.75961","Other","           5","           0","           0","219.61525186","           4","          43","31.209731086","Yes",""
"       28500","       84908","      108385","Office","          10","           0","           0","384.28504689","           0","          45","41.342010942","No",""
"13990.616459","40832.394257","       73248","Mgr","6.3826002224","           0","           0","102.56701711","           6","          16","35.671505075","No",""
"22827.619642","      100145","      130522","Office","          10","           0","           0","137.94286922","           0","          29","39.072589176","No",""
"       28500","32569.672236","66625.100983","Mgr","           1","           .","           .","115.29481113","           .","          39"," 32.87512565","Yes",""
"       28500","       29338","54132.690654","Office","1.5772743065","           0","           0","113.20592381","           1","           6","36.877098508","No","Debt Consolidation"
"       28600","31989.542196","20534.895526","Other","          35","           0","           0","284.08384845","           0","          23","39.547733785","No",""
"7260.8282778","       94165","100323.82602","Office","          10","           0","           1","137.81333094","           0","          28","42.080016037","Yes",""
"       28600","5863.1205435","17134.525239","Other","0.5236495191","           0","           0","193.07391349","           1","          24","40.656248579","No",""
"       28600","      136546","      185507","ProfExe","           0","           0","           0","212.31409848","           3","          19","40.516801315","No",""
"       28600","       26189","50103.554532","Other","          36","           0","           0","287.49617332","           0","          23","38.644394598","No",""
"3203.8914865","24660.431606","35222.265175","Mgr","3.1777096201","           1","           0","85.625519988","           6","          15","33.975814412","No",""
"       28600","32789.372661"," 77772.57293","ProfExe","6.8642275766","           0","           0","165.09073496","           1","          17","33.231300882","No",""
"       28600","       31634","56032.896232","Office","4.2141101203","           0","           0","119.36202556","           1","           6","40.159418765","No","Debt Consolidation"
"540.15727078","      126189","47281.863038","ProfExe","          19","           0","           2","239.22703591","           0","          26","31.012748928","Yes",""
" 543.9694152","      107281","155268.10476","ProfExe","          10","           0","           0","173.83583579","           0","          17","32.740368493","No",""
"8508.0912092"," 99554.45209","      186685","Mgr","           0","           .","           .","110.49500235","           .","          39","30.859724325","No",""
"24012.272115","48313.344917","24430.803684","ProfExe","          10","           0","           0","238.79489103","           2","          27","20.523272269","No",""
"2949.3628373","12558.361748","62489.133787","ProfExe","5.6890577584","           0","           0","263.74392226","           0","          32","40.212234831","No",""
"       28700","      133188","90717.803914","ProfExe","           1","           1","           0","223.34866354","           1","          19","41.136159259","No",""
"       28700","       25190","       59841","Office","           1","           0","           1","201.17678326","           0","          11"," 35.72928694","Yes",""
"4381.6894522","2970.8144187","222713.16134","Other","4.5070654398","           0","           0","123.39674713","           1","          42","42.345471385","No","Home Improvement"
"1119.4708949","      132019","27289.547017","Mgr","           0","           0","           0","231.28613401","           1","          24","35.490305671","No",""
"       28800","           .","71098.321445","Mgr","3.9738133643","           1","           0"," 175.2063398","           0","          26","31.612038453","Yes",""
" 26684.72489","79400.928325","      194243","Self","1.5444820028","           0","           0","174.97705282","           0","          17","42.112540128","No","Home Improvement"
"12229.305416","           .","41149.863913","Other","3.2878157046","           0","           .","84.728267958","           .","          14","22.841663187","No",""
"       28800","93412.016151","39270.403195","Mgr","0.8593039219","           .","           ."," 122.5038922","           .","          39","30.338219429","No",""
"11550.852501","18728.626215","43043.537687","Other","          35","           0","           0","294.42002143","           0","          22","37.537461252","Yes",""
"9645.2138426","156532.73729","180022.70631","ProfExe","1.2106321944","           0","           1","258.73333333","           2","          26","           .","No",""
"       28900","      135770","129506.62474","ProfExe","           0","           1","           0","229.75322241","           2","          19","40.631871388","Yes",""
" 7111.118454","       91683","      127833","ProfExe","           0","           1","           0","187.24240278","           3","          37","33.168756851","No",""
"7646.1746792","      134509","13636.253777","ProfExe","0.2550143563","           0","           0","247.84445257","           2","          27","20.610706647","No",""
"       28900","       89945","      124453","Other","0.7250464031","           0","           0","194.91024949","           2","          25","42.719774573","No",""
"       28900","           .","44409.696857","Mgr","2.4810831624","           0","           0","159.55002458","           0","          27"," 32.16500253","No",""
"8335.8370019","  22572.3411","       36392","Sales","           9","           4","           1","124.24789861","           6","          23","44.578500055","Yes",""
"       28900","22258.385925","122190.42543","Mgr","2.9765565703","           0","           0"," 205.8658949","           0","          13","41.654211317","No",""
"8215.7420062","3066.3775741","25391.981351","Other","           4","           0","           0","92.090542151","           2","          32","40.778888426","No",""
"       28900","       77916"," 67550.47167","Office","           2","           0","           0","290.77260805","           1","          23","39.095476448","No",""
"27308.258252","26849.753899","107478.67048","Sales","2.0061264792","           0","           0","302.22641765","           1","          30","33.319061895","No",""
"7370.5924352","13315.191249","       49525","Other","          36","           0","           0","288.65624667","           0","          24"," 39.60580772","No",""
"       29000"," 2321.571268","      192445","Self","           2","           0","           0","166.94856833","           0","          16","41.563839245","No","Home Improvement"
"15496.983197","       32109","       49912","Other","2.8450672845","           0","           0","278.56500343","           1","          23","39.796560762","No",""
"       29000","      149900","8201.6142272","Self","4.2024170254","           4","           4","131.93333333","           1","          29","           .","Yes","Debt Consolidation"
"28401.359292","31736.370717","           .","ProfExe","           8","           0","           1","       189.7","           1","          33","           .","Yes","Home Improvement"
"2264.8319142","63507.521634","91851.620862","Other","1.3762518083","           0","           6","114.66666667","           4","          12","           .","No",""
"28380.849647","      101824","           .","Mgr","           4","           2","           4","       186.7","           0","          14","           .","Yes",""
"       29200","      116202","76105.966978","ProfExe","           6","           0","           0","124.12146165","           3","          26","32.644529835","No",""
"5475.9321253","32118.655297","       83815","Other","          21","           0","           0","188.20102865","           0","          26","35.595750669","Yes",""
"       29200","87852.385144","      180818","ProfExe","0.0802725056","           0","           0","226.86114488","           1","          19","40.817309246","No",""
"  11671.4043","17066.888647","      143000","Other","          15","           0","           0","232.33333333","           1","          40","           .","Yes",""
"9040.2026469","      228059","      291314","ProfExe","          16","           0","           1","259.67720211","           2","          26","28.173645541","No",""
"15128.800253","45952.401184","97485.127401","Other","           6","           .","           .","109.91502045","          11","          21","44.369170763","No","Home Improvement"
"27740.294632","      119256","      160683","ProfExe","           6","           0","           0","109.12119697","           3","          27","33.301762888","No",""
"8559.4214266","29944.694257","21090.594443","Other","           5","           1","           0","52.766532731","           2","          21","           .","Yes",""
"       29400","34256.295227","69657.628329","Mgr","          13","           1","           0","77.342597043","           6","          15","35.110448893","No",""
"       29400","51522.154028","49261.799638","Other","1.9163266182","           0","           0","222.85871099","           1","          40","40.697418457","No",""
" 688.7268057"," 11796.04007","239157.42929","ProfExe","12.053486298","           0","           0","264.43150764","           2","          25","26.981363085","No",""
"       29500","       50079","28001.954261","Office","0.9385490874","           0","           0","147.99011817","           2","          19","38.139021997","No",""
"       29500","41819.422051"," 25799.12947","Office","           0","           0","           0","157.02632626","           3","          18","40.170618286","No",""
"       29500","13901.694487","      169900","Mgr","           8","           0","           0","138.96666667","           1","          23","           .","Yes",""
"1298.6050586","      233916"," 286084.8388","ProfExe","          15","           0","           1","259.73346527","           2","          25","25.105086064","No",""
"       29700","5134.1960589","18289.240151","Office","           0","           0","           0","161.27602904","           3","          19","40.261962227","No",""
"       29700","      100657","      148653","Other","5.2194308756","           0","           0","221.92531148","           0","          40","42.302907328","No",""
"       29800","      134560","      187551","ProfExe","0.1566242148","           0","           0","225.09229867","           1","          19","39.211937494","No",""
"21309.445706","127143.09284","      290762","ProfExe","8.9097968507","           0","           1","239.32163058","           1","          26"," 24.77798542","No",""
"12447.654963","       34000","362.26912512","Other","6.2240706832","           .","           .","115.66666667","           .","          24","           .","No",""
"10094.338546","212134.04344","55061.508162","ProfExe","9.3849259659","           0","           1","250.49100715","           2","          26","27.920661771","Yes",""
"10584.728497","10046.173517","95860.592494","ProfExe","           0","           0","           0"," 235.3710385","           2","          18","38.699746592","No",""
"27662.753453"," 43218.12909","      115000","Mgr","          11","           0","           0","77.133333333","           1","          35","           .","No",""
"24033.673013","16155.623318","           .","Other"," 1.213939142","           2","           0","81.133333333","          11","          10","           .","Yes",""
"20997.175503","60963.642898","149751.80818","Mgr","           0","           0","           0","237.56224137","           1","          24","35.043100516","No",""
"       30000","       74975","      118886","Mgr","6.7962513002","           0","           0","85.045754904","           0","          34","26.349131932","No",""
"       30000"," 75595.56817","4578.0585081","Other","2.6119158029","           .","           .","114.58372248","          10","          21"," 43.29474364","No","Home Improvement"
"       30000","       79044","35761.147645","Mgr"," 1.218583508","           0","           0","92.118875541","           1","          34","27.224985258","No",""
"27715.341718","       12223","13289.247584","Other"," 19.21237826","           0","           0","199.83333333","           0","          15","           .","Yes",""
"18342.049987","      187000","80167.084555","Other","11.246113257","           0","           0","156.63333333","           0","          23","           .","No",""
"9125.6859662","13501.901081","       76000","Other","           .","           .","           .","288.33333333","           0","          16","           .","No",""
"105.81800719","       48000","       97000","Office"," 1.110805207","           0","           0","       173.5","           2","          25","           .","No",""
"       30000","182345.65281","240716.72576","ProfExe","           5","           0","           1","209.36666667","           0","          30","           .","No",""
"       30000"," 4893.331532"," 34428.50575","Other","           0","           0","           0","100.46666667","           1","           6","           .","No",""
"8126.9520838","           .","       50000","Office","1.6557268042","           0","           1","118.66666667","           1","          15","           .","Yes","Home Improvement"
"       30000","4673.8425695","3795.1580267","Mgr","4.7764514968","           4","           5","147.86666667","           0","          28","           .","Yes",""
" 26708.33906","      176000","216114.47173","ProfExe","0.9982856456","           1","           0","198.86666667","           2","          13","           .","Yes",""
"       30000","           .","40317.033465","","           0","           1","           3","200.93333333","          10","          15","           .","No","Debt Consolidation"
"27072.058128","38915.678227","135011.45603","ProfExe","          10","           0","           0"," 162.3840072","           1","          16","33.760305236","No",""
"18395.559862","       15214","26593.884439","Other","0.3501742502","           0","           0","199.46979091","           0","          15","39.549873804","No",""
" 25067.78965","       20000","5039.5342843","Other","0.1662721532","           0","           0","59.833333333","           0","           7","           .","No",""
"       30100","22864.080545","33275.701223","Other","           0","           0","           0","81.840250201","           0","           6","13.409995648","No",""
"       30100","50422.989452","           .","Office","0.8267403929","           1","           0","180.68015364","           0","          21","31.089120287","Yes","Home Improvement"
"9257.5364125","      138322","      186139","ProfExe"," 0.152545279","           0","           0","215.75086797","           2","          19","39.189141603","No",""
"       30100","      228006","100986.28703","ProfExe","          15","           0","           0","250.53988412","           2","          25","27.813291406","No",""
"       30100","       78124","58331.447855","Mgr"," 6.868832855","           0","           0","73.753383522","           1","          35","26.406331958","Yes",""
"8240.1479363","29538.813162"," 15240.11706","Other","          10","           .","           .","89.516265457","           .","          24","34.036663762","No",""
"       30200","17085.070316","       73500","Office","          14","           0","           1","202.96666667","           0","          33","           .","Yes",""
"       30200","42100.121345","57589.157409","ProfExe","          19","           4","           0","130.36036182","           0","          58","50.352998788","Yes",""
"16067.216015","      124000","      171366","Mgr","          13","           0","           0","       176.5","           2","          28","           .","No",""
"10442.076798","       20956","       39333","Other","           0","           1","           0","73.391797524","           0","           7","13.495367368","Yes",""
" 25615.31161","80918.558234","      148695","Other","11.908242067","           0","           0","239.91840501","           1","          39","41.275208993","No",""
" 16841.52689","13387.723741","9320.2621627","Other","1.1444344079","           .","           .","121.02331335","           .","          23","32.804530596","Yes",""
"       30300","69968.892049","144251.53788","ProfExe","0.8664783099","           1","           0","248.98067202","           1","          18","40.361852067","Yes",""
"9301.1520278","           .","50741.739275","","0.3845154822","           1","           3","187.72218451","          10","          15","2.5943644469","Yes","Debt Consolidation"
"       30300","32950.070908","       79302","Office","           0","           0","           0","152.20277687","           3","          19"," 41.62936282","No",""
"       30300","      109859","      153240","ProfExe","3.4586695412","           0","           0","172.68797976","           0","          17","34.549496477","No",""
" 20221.78798","       18306","19560.423317","Other","           1","           0","           0","95.181437553","           1","           6","37.582898412","No",""
"       30300","21572.090548","       76525","Mgr","          14","           0","           0","88.934468851","           5","          16","  34.9372716","No",""
"4643.2811468","6433.8189021","       78829","Office","           0","           0","           0","174.36374815","           3","          18","41.256794683","No",""
"4666.3588367","       40386","       68120","Mgr","          12","           1","           0","98.820153684","           5","          15","34.020257191","No",""
"18977.743231","19675.853075","49918.692692","Office","           0","           0","           0","151.59709716","           2","          19","37.753876623","No",""
"       30400","       55429","66327.319785","Office","           3","           0","           0","182.48416421","           1","          25","35.150980788","No",""
"10069.672998","       77246","80208.330868","Mgr","4.2495984744","           0","           0"," 79.21417248","           0","          34","26.521740538","No",""
"       30500","       57516","64177.057704","Office","           3","           0","           0","166.19952717","           2","          24","37.814089094","No",""
"       30500","      113822","35352.273541","ProfExe","          10","           0","           0","165.78827835","           0","          16","31.163207005","No",""
"13046.549252","9251.1986919","50990.797275","Other","8.6994008271","           0","           0","228.61035912","           1","          40"," 43.12276156","No",""
"23010.600606","      138082"," 55198.80116","ProfExe","           2","           1","           0","219.24730717","           1","          19","40.874698522","No",""
"20159.984135","       10952","53025.295067","Other","           0","           0","           0","91.951603506","           1","           6","37.692624384","No",""
"       30500","      124225"," 158480.8985","Mgr","3.6928379874","           0","           0","189.43917118","           2","          28","43.168391726","Yes",""
"9887.3094459","       18375","36078.282515","Mgr","7.6186013723","           3","           5","141.70313333","           0","          28","45.354788696","Yes",""
"11055.712763"," 3851.679402","       71898","Other"," 0.742661646","           .","           .","115.21089553","           .","          24","33.071350275","No",""
"       30600","       78355","      124426","Mgr","          11","           0","           0","81.223397569","           1","          34","25.942577765","No",""
"8156.8099258","      231344","185809.93397","ProfExe","5.8512215977","           0","           1","202.52860351","           0","          29","15.823900056","No",""
"       30600","7400.0563075","30854.299095","Office","           0","           0","           0","156.41356965","           3","          19","40.611094331","No",""
"       30700","       36804","4109.8202489","Other","           .","           .","           .","289.39981606","           0","          15"," 42.21386978","No",""
"24213.612206","4665.6863683","       64870","Other","0.8076556198","           0","           0","99.704362118","           1","           5","36.692324058","No",""
"       30800","67437.276937","      176389","Mgr","          13","           0","           0","184.31937605","           2","          28","40.894302088","No",""
"7554.5531209","22543.116082","       44735","Other","           1","           0","           0","66.244719761","           0","           7","13.783965436","No",""
"24553.454645","       15428","       45495","Other","9.0969060087","           0","           0","200.50912433","           0","          15","42.387985513","No",""
"       30800","      195221","78040.331818","Other","          29","           0","           0","151.95741818","           0","          22","38.181027322","No",""
"18112.358444","      147577","61130.011126","Office","          11","           0","           0","           .","           0","           0","42.362252638","Yes",""
"25544.122798","       21172","9766.2410878","Other","16.658971262","           0","           0","208.49869628","           0","          15","41.358171066","No",""
"       30800","      125787","19786.339845","Mgr"," 5.045212402","           0","           0"," 157.8776807","           2","          29","41.350974526","No",""
"       30800","       54981","8852.8951495","Office","           2","           0","           0","165.07784739","           2","          19","41.239256279","Yes",""
"       30900","55763.891026","112167.88365","ProfExe","          12","           0","           1","268.39423798","           1","          26","26.248190692","No",""
"14401.041497","95237.914595","290099.44301","Other","          28","           0","           0","150.91736328","           0","          22","37.236507841","No",""
"4218.5211313","      106717","           .","Mgr","2.2319068044","           2","           4","172.43235473","           0","          13","47.795906106","No",""
"       30900","      190480","      298239","Other","          27","           0","           1","164.60487057","           0","          23","39.601452126","Yes",""
"       31000","      133471","      188154","ProfExe","           0","           0","           0","218.53826063","           2","          18","40.315083491","No",""
"       31000","       67794","      103535","Mgr","3.5942946051","           0","           1","116.89898988","           1","          31","44.065428782","Yes",""
"       31000"," 1985.165842","9737.8399324","Other","4.6232585398","           .","           ."," 112.8714443","           .","          24","31.784456165","No",""
"       31000","      118000","      167000","ProfExe","10.425835418","           0","           0","127.03333333","           1","          17","           .","No",""
"3249.5986699","15999.617677","33891.867683","Mgr","          20","           2","           0","       127.3","           1","          14","           .","Yes",""
"10621.610998","       13542","       58827","Other","           0","           0","           0","  92.1329084","           0","           6","36.256968747","Yes",""
"       31000","13633.891848","      103298","Office","           0","           0","           0","175.60961458","           2","          25","38.093414639","Yes",""
"       31100","       73386","      108864","Other","           5","           .","           .","119.53951836","          10","          21","42.826600831","No","Home Improvement"
"28197.060738","108103.24789","      188264","ProfExe","0.6571623015","           1","           0","227.65187783","           2","          19","38.518644882","No",""
"       31200","1749.3396619","       46357","Other","           0","           0","           0","62.416296878","           0","           6","15.028037471","No",""
"25510.249488","      234304","239920.30279","ProfExe","          14","           0","           1","260.91977587","           2","          26","27.057234292","No",""
"       31200","       14906","24675.037374","Other","           0","           0","           0","80.355570586","           0","           5","35.039075366","No",""
"176.78393134","      124295","63799.655284","Mgr","8.1142729745","           0","           0","171.21441633","           1","          27"," 43.17681901","No",""
"27116.911919","10419.292219"," 46593.37555","Other","           0","           0","           0","99.560441868","           1","           6","37.394118746","No",""
"       31200","       38352","54080.585551","Mgr","          21","           1","           0"," 116.4379076","           0","          14"," 35.38186329","Yes",""
"16181.101592","       33658","2951.5986875","Other","           .","           .","           .","286.69628922","           0","          15","40.357373902","No",""
"19145.355473","64152.221052","5822.4484337","ProfExe"," 1.327429936","           0","           0","140.44947135","           0","          16","27.689910704","No",""
"17509.709943","      188655","115048.53599","Other","1.9652567608","           0","           0"," 153.0868546","           0","          22","40.296770712","No",""
"30648.509479","      106960","      144201","Other","7.3759956762","           0","           0","230.41303519","           0","          40","42.666659574","No",""
"13201.744302"," 2951.863743","18788.347156","Other","          30","           0","           0"," 205.4598874","           0","          15","41.979000667","No",""
"3425.1486975","       16209","       62450","Other"," 0.423811442","           0","           0","108.38765771","           1","           6","38.121275069","No",""
"13430.232093","       37750","       76204","Other","           .","           .","           .","268.26493058","           0","          16","41.448763305","No",""
"27129.664744"," 13931.64598","           .","","          12","           1","           2","110.63333333","           4","          20","           .","Yes",""
"25133.709141","6521.2869031","           .",""," 0.852911346","           6","           1","57.833333333","           0","           8","           .","Yes","Home Improvement"
"22289.276176","7629.1947836","       35000","Other","         1.9","           2","           0","85.233333333","           2","          14","           .","Yes",""
"15109.690048","10737.470483","25370.458599","Other","           0","           1","           1","98.433333333","           1","          11","           .","Yes",""
"       31500","27212.006525","64262.788848","Office","           4","           0","           0","169.68903889","           1","          25","36.034644558","No",""
"14749.765182","2682.1559538","50967.365289","Other","           0","           0","           0","94.248035718","           0","           5","38.662402273","No",""
"7778.2346698","198815.37327","      282839","ProfExe"," 3.455957547","           0","           1","212.75533106","           0","          29","16.626488981","No",""
"12227.811291","       11478","23753.322437","Other","0.2748130836","           0","           0","97.198633924","           1","           5","35.945205753","No",""
"8801.3128383","10064.569631"," 14398.97183","Other","          28","           0","           0","204.70091689","           0","          14","42.618223461","No",""
"       31700","26354.865944","67552.098737","Other","           5","           .","           .","117.47392147","          10","          21","41.512835893","No","Home Improvement"
"9443.1119282","38620.068135","      103246","Office","2.2381545195","           0","           0","177.27692791","           1","          25","35.302774108","No",""
"29122.848703","44668.959518","       97875","Mgr","5.6968868252","           0","          11","312.43333333","           0","          46","           .","No",""
"11343.147636","       34302","9418.8394149","Other","2.1563226693","           .","           .","123.46882703","           .","          24","33.634689054","No",""
"25084.264935","24153.410854","      180750","Mgr","1.7732023987","           0","           0","167.85725585","           2","          28","42.633437183","No",""
"       31800","       70680","      114720","Other","3.8459070324","           .","           .","115.85024915","          11","          20"," 43.06942356","No","Home Improvement"
"25731.606553","       71553","      111237","Other","1.6241267359","           .","           .","114.12378455","          10","          20","41.456707983","Yes","Home Improvement"
"30249.063156","74114.504762","130449.49732","Mgr","          12","           0","           0","174.20934404","           2","          28","40.584811501","No",""
"       31800","13524.355745","       74796","Other","5.2674473288","           .","           .","109.77658256","           .","          23","33.688866161","No",""
"       31800","59437.624578","169786.54681","ProfExe","2.9779353528","           0","           1","209.29737626","           0","          29","15.734143681","No",""
"       31800","      195134","      299299","Other","          29","           0","           0","161.88512635","           0","          22","38.637023919","No",""
"13830.472793","7466.9573778","       82962","Other","           .","           .","           ."," 285.2974893","           0","          16","41.155241247","No",""
" 13643.75643","2816.8653593","52509.435032","Other","0.9387520356","           0","           0","101.85943871","           1","           5","37.816570803","No",""
" 1426.739382","72101.908205"," 35795.35449","Other","6.4094706398","           0","           0","235.20181946","           1","          40","43.691524423","No",""
"4273.4930995","       23517","       47805","Other","           0","           0","           0","78.813600281","           0","           7","16.727748096","No",""
"14607.434485","33405.325079","      115509","Mgr","          11","           0","           0","79.030115608","           0","          34","26.521859522","Yes",""
"6838.2502739","       16363","10729.070386","Other","          29","           0","           0"," 200.3016025","           0","          14","42.094179105","No",""
"10594.130089","9872.7778391","       85942","Other","           .","           .","           .","278.36388352","           0","          16","40.257221713","Yes",""
"30291.060343","       33148","       69965","ProfExe","          13","           2","           4","112.51086544","           3","          27","36.021508666","Yes",""
"3614.8777919"," 10570.78799","7398.4282894","Other","           9","           .","           ."," 110.4525208","           .","          23","32.364212626","No",""
" 28074.77398","      232000","8839.2459447","Mgr","           3","           0","           2","206.03333333","           3","          50","           .","No",""
"29409.726872"," 13204.46668","5759.9878711","Self","0.2750098637","           1","           3","165.33333333","           1","          40","           .","Yes","Debt Consolidation"
"4268.0116167","16712.334914","       43358","Other","0.7335798562","           0","           0","68.328984239","           0","           7","13.665797689","No",""
"       32100","31447.072336","      176592","Mgr","11.285417385","           0","           0"," 186.6022388","           2","          27","40.959377082","No",""
"21072.841758","      120725","64355.326206","ProfExe","0.9606413385","           0","           0","121.56041992","           1","          17","27.902221607","No",""
"2608.4638785","       16232","13507.430214","Other","           0","           0","           0","116.72974546","           1","           5","37.999081526","No",""
"22740.650053","      118793","110491.92735","ProfExe","0.4183235245","           0","           0","119.60347765","           1","          16","29.011327721","No",""
"19758.471868","      188427","228060.46294","Other","          27","           0","           0","157.72629076","           0","          23","37.065758884","No",""
"       32200","24890.313096","75363.064263","Other","9.9058945323","           0","           0","227.41543842","           0","          40","40.183098571","No",""
"25764.082666","      235343","16234.012066","Mgr","           3","           0","           1","210.92240343","           3","          49","41.264805515","Yes",""
"10910.390347","      195243","      294372","Other","17.262754078","           0","           0","150.20938052","           0","          22","39.072775661","No",""
"3994.2736544","       14163","       60626","Other","           0","           0","           0","109.03108797","           1","           6","36.501086508","No",""
"       32300","149254.81013","151469.48715","Mgr"," 2.086041159","           0","           0","       185.7","           3","          21","           .","Yes",""
"28164.822595","       23448","11632.879432","Other","           0","           0","           0","69.199730766","           0","           7","15.778196676","No",""
"       32300","18078.870983"," 34583.86656","Other","           0","           0","           0","55.044242521","           0","           7","15.396876659","No",""
"       32300","52489.394725","      174905","Mgr","11.954754418","           0","           0"," 177.0516476","           1","          28","39.475689602","Yes",""
"7327.4715835","145419.53328","98197.271937","Other","21.254172424","           0","           0","170.19686736","           0","          23","40.251510027","Yes",""
"       32300","       41877","       78220","Other","           8","           .","           .","121.99772938","           .","          23","31.876262039","No",""
"26868.535522","       51220","65002.013976","Office","0.8315979772","           0","           0","172.36214796","           2","          24","36.489097213","Yes",""
"11334.677225","      103000","      149500","Mgr","5.8581000594","           1","           0","88.233333333","           2","          38","           .","Yes",""
"       32400","      128523","      179390","Mgr","          13","           0","           0","150.08428711","           1","          28","43.144345509","No",""
"5318.1900214","      124548","      169881","ProfExe","          16","           0","           0","  129.524283","           1","          17"," 28.85081359","No",""
"31375.116386","      193409","67347.952033","Other","21.013759678","           0","           0","150.79985354","           0","          22"," 40.59278045","No",""
"       32500","      232057","      286938","ProfExe","          15","           0","           1","249.95493327","           2","          26","25.254771745","No",""
"186.16278022","       17918","       40000","Mgr","0.4601173794","           0","           0","45.666666667","           0","           7","           .","No",""
"       32600"," 141765.7276","       38583","Mgr","3.2380044941","           0","           1","226.14698877","           2","          49","40.222182864","No",""
