"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"       26500","           .","       38964","Other","8.7147373719","           1","           .","102.75290244","           .","          14","20.353582085","No",""
"       26500","      112059","      179599","Sales","          15","           0","           0"," 313.2053014","           0","          30","36.359104168","No",""
"       26500","       77198","      131090","Office","           0","           0","           0","312.90880367","           0","          24","37.830163787","No",""
"       26500","           .","       64211","Other","          26","           0","           0"," 127.4120114","           0","          10","22.289490827","No",""
"       26500","       84769","      127773","Other","           2","           0","           0","190.86047721","           2","          25","42.031639133","No",""
"       26500","       61223","       92255","Other","0.0642947164","           0","           1","214.03253889","           0","          17","1.8555399803","Yes",""
"       26500","       34678","       68000","Mgr","          14","           1","           0","        88.3","           6","          16","           .","No",""
"11431.443815","       14000","       45000","Other","           0","           0","           0","195.23333333","           1","           7","           .","Yes",""
"       26500","       82859","           .","Office","         0.4","           2","           0","       177.5","           0","          22","           .","Yes","Home Improvement"
"       26500","       76599","      119041","Other","           4","           0","           0","97.265658469","           1","          31"," 40.12650973","No",""
"       26500","34362.231137","      165451","Other","4.9597619534","           1","           0","225.32367218","           1","          19","35.734856373","No",""
"19897.935425","           .","       61089","Other","   12.280104","           0","           0","144.19203429","           0","           9","22.813867857","No",""
"       26500","       47820","       76159","Other","          24","           .","           0","282.44500782","           0","          30","41.288882375","No",""
"       26500","           .","      122693","Mgr","           9","           0","           0","153.94242808","           0","          27","32.200811209","No",""
"       26600","       62895","      103000","Self","           1","           0","           5","187.46666667","           2","          34","           .","Yes",""
"       26600","      148986","      175750","Other","           1","           0","           0","197.39171326","           0","          35","40.514989578","No",""
"       26600","       61151","       97072","Other","          16","           0","           1","133.44811044","           0","          29","39.229711537","No",""
"       26600","62528.022425","      131913","ProfExe","           0","           1","           0","187.14082357","           2","          37","35.270113219","No",""
"       26600","       78491","      121598","Other","           4","           1","           0","84.583010054","           1","          33","41.342343086","No",""
"       26600","      140561","      208775","ProfExe","           5","           0","           0","197.52410245","           1","          27","36.878389116","No","Home Improvement"
"17450.232739","84061.025883","      115850","Sales","           2","           0","           0","137.53887762","           2","          37","42.571889924","Yes",""
"       26600","       49610","       78355","Other","          23","           .","           0","278.60356404","           0","          30","39.529903612","No",""
"16479.661183","82163.719362","      165316","Mgr","           1","           0","           0","236.06597186","           2","          23","36.939319169","No",""
"       26600","      122501","      153280","Mgr","           2","           0","           0","289.58172299","           0","          25","38.129711796","No",""
"       26700","      146193","      185200","ProfExe","          11","           0","           0"," 156.2294564","           0","          36","39.210272093","No",""
"       26700","       40785","       75601","Mgr","          14","           1","           0","98.240520895","           5","          15","34.154228193","No",""
"       26700","      144243","      176096","Other","           1","           0","           0","194.67979612","           0","          34","40.479243579","No",""
"       26700","       73468","      108774","ProfExe"," 6.804707209","           0","           0","290.08059139","           1","          32","39.042204499","No",""
"       26700","           .","      120179","Mgr","           8","           0","           0","   162.12582","           0","          27","35.095519931","No",""
"       26700","       81968","      114647","ProfExe","          10","           0","           1","126.70731968","           0","          19","27.056726972","No",""
"       26700","       23361","       55483","Other","          36","           0","           0","280.80760568","           1","          23","39.891654292","No",""
"       26700","      186185","      233480","ProfExe","           0","           0","           0","290.57883702","           1","          32","41.741201045","No",""
"       26700","      129559","      170042","Mgr","           1","           0","           0","232.64617336","           1","          24","34.117532893","No",""
"       26700","       18590","38167.748197","Other","          25","           0","           0","111.99557084","           1","          11","22.959806769","No",""
"       26800","      149729","      183027","ProfExe","           7","           0","           0","331.25655711","           0","          34","37.000883221","No",""
"       26800","      133594","161030.24565","Other","           8","           0","           0","  215.968328","           1","          19","36.946997493","No",""
"       26800","      145772","      193135","ProfExe","          12","           0","           0","147.93879535","           0","          36","40.904321038","No",""
"       26800","       96895","      144482","Mgr","          23","           0","           0","201.96787517","           0","          13","40.162160653","No",""
"       26800","      148471","22064.475364","ProfExe","           4","           0","           0","323.26238295","           0","          35","37.272271308","No",""
"       26800","      139309","      166621","Other","           5","           0","           0","217.21148262","           0","          20"," 35.18585706","No",""
"       26800","80435.623551","      128923","Mgr","           7","           2","           1","114.46195526","           7","          16","2.8302971697","Yes",""
"       26800","      124199","      166404","Mgr","           1","           0","           0","243.94209954","           2","          23","34.509656884","No",""
"       26800","       46236","       62711","Office","          17","           0","           0","175.07505804","           1","          22","33.059933638","No",""
"       26800","       35485","       74949","Mgr","          14","           0","           0","84.766624812","           5","          15","36.191458547","No",""
"       26800","      145745","      211400","ProfExe","           6","           0","           0","184.71163469","           1","          27","39.848391232","No","Home Improvement"
" 16312.27248","10846.335587","      282068","ProfExe","           5","           .","           4","476.72828095","           .","          55","31.181661193","No","Home Improvement"
"       26800","      138216","      170052","ProfExe","          10","           0","           0","199.73871138","           1","          29","76.421478047","Yes",""
"       26800","       18459","       53907","Other","           0","           0","           0","200.41702708","           0","           6","71.512110567","Yes",""
"       26900","       74982","      126972","Office","           0","           0","           0","315.81891124","           0","          23","38.325989849","No",""
"21707.759552","           .","       35397","Other","           7","           0","           .","85.250840722","           .","          13","20.837255468","No",""
"       26900","       69446","      104590","ProfExe","2.5224740843","           0","           0","287.27599243","           1","          32","41.499060427","No",""
"       26900","       57414","71802.448927","Office","           0","           0","           0","70.281905709","           0","          22","34.396301781","No",""
"       26900","62098.582674","      145440","Office","           4","           .","           .","294.70019205","           2","          36","43.908645333","No",""
"       26900","       69000","      106500","Sales","         0.6","           0","           1","       115.7","           2","          19","           .","Yes",""
"       26900","       67144","66861.745306","Other","6.7897583427","           0","           0","89.112173485","           1","          17","32.791478032","No",""
"       26900","       47882","       78854","Other","          11","           0","           0","132.34739209","           0","          19","41.130706684","No",""
"       26900","       98324","      129210","ProfExe","           0","           1","           0","185.20581113","           3","          38","34.650649126","No",""
"       26900","       54071","       85557","Office","           0","           0","           2","91.209976228","           0","          22","34.597191903","No",""
"       26900","      113724","      151969","Office","           4","           .","           .","294.89276272","           1","          36","42.397248986","Yes",""
"       26900","       72848","      101736","Office","          10","           0","           0"," 131.4096343","           0","          21","36.369027462","No",""
"       26900","       45763","       73797","Other","12.710364007","           .","           0","291.59168152","           1","          29","39.370858155","No",""
"       26900","      215692","      286555","ProfExe","           8","           .","           5"," 468.1781224","           .","          55"," 30.55300542","No","Home Improvement"
"9968.0599109","       79218","      115721","Other","           9","           0","           0"," 280.3437201","           0","          35","33.227763077","Yes",""
"5742.3583021","       77910","      117590","Other","           4","           0","           0","91.874211097","           2","          31","38.497154977","No",""
"       27000","       50375","       70656","Other","4.9790201322","           0","           0","125.71604137","           1","          20","43.133844895","No",""
"       27000","       13718","       35684","Other","          16","           2","           0","122.29444677","           1","          18","24.355759583","No",""
"       27000","      144901","      178093","ProfExe","           7","           0","           0"," 331.1139721","           0","          34","40.566551898","No",""
"       27000","       45482","       77000","Office","         0.8","           0","           0","       164.3","           3","          19","           .","Yes",""
"       27000","      124000","      162000","Other","         0.8","           0","           2","166.36666667","           1","          34","           .","Yes",""
"       27000","       54515","       82539","Other","          20","           0","           0"," 203.8613989","           0","          26"," 37.11235228","No",""
"       27000","10140.090449","       82425","Other","          21","           0","           0","212.64422077","           0","          27","36.997793604","No",""
"       27000","       54834","       85391","Other","           9","           0","           1","132.57854459","           2","          30","39.305739117","No",""
"       27000","           .","       38441","Other","2.5099050675","           1","           .","85.179503348","           .","          14","23.691176013","No",""
"       27000","41180.147998","       86091","Other","          24","           0","           2","200.14145359","           1","          20","26.248756632","No",""
"       27000","       23160","       58074","Other","          36","           0","           0","275.84323074","           1","          24","40.133220412","No",""
"       27000","           .","38994.345353","Other","          26","           0","           0","133.09973693","           0","           8"," 22.71865262","No",""
"       27000","           .","       38356","Other","           8","           0","           .","87.474223059","           .","          13","20.927415374","No",""
"       27100","36393.473305","      101000","Other","           8","           1","           1","       128.8","           0","          22","           .","Yes",""
"2554.4432797","24332.044204","      237302","ProfExe","24.961930574","           0","           0","349.51426763","           2","          18","37.420847161","No","Home Improvement"
"       27100","       44095","       77587","Mgr","          14","           1","           0","92.140029015","           6","          15","33.535547201","No",""
"       27100","       24494","61659.691536","Other","           .","           1","           1"," 101.3129167","           1","          26","31.124553856","No",""
"       27100","           .","       31681","Other","          23","           0","           0","92.514030362","           2","          15","29.741908938","No","Home Improvement"
"       27100","       33649","59753.123418","Office","           2","           0","           0","113.03673652","           2","           6","37.837863874","No","Debt Consolidation"
"       27100","       20479","       46735","Other","          24","           0","           0","103.81628973","           0","          10","24.258677221","No",""
"       27100","      118200"," 47685.40981","ProfExe","           6","           0","           1","117.15216054","           3","          27","34.206008445","No",""
"       27100"," 17114.01835","       74244","Other","           .","           1","           2","93.060342618","           1","          25","27.361339812","No",""
"       27200","       70730","       93752","Office","           8","           0","           0","165.91933287","           0","          20","36.170905486","No",""
"       27200","      145725","      179197","Other","           1","           0","           0","183.37628836","           0","          34","40.287479925","No",""
"       27200","       83894","      121302","ProfExe","           6","           0","           1"," 124.2746965","           0","          18","29.732489312","No",""
"       27200","      110470","      180982","Sales","          17","           0","           0","295.47144922","           1","          30","34.766949696","No",""
"3769.4378379","       61000","34952.896233","Other","          16","           0","           1","141.98123448","           0","          30","39.546507583","No",""
"36.311902868"," 86162.81981","      134864","Office","          10","           0","           1","150.59619803","           0","          29","40.880494666","No",""
"       27200","       97541","      126368","ProfExe","           0","           1","           0","186.77854794","           3","          38"," 34.81068944","No",""
"       27200","       61118","       35184","Sales","          10","           4","           2"," 134.6489043","           7","          23"," 45.25528966","Yes",""
"       27200","       24070","       58216","Other","          35","           0","           0","273.34175724","           0","          24","37.639947331","No",""
"       27200","       58383","       92484","Other","          22","           1","           2","170.07232349","           1","          20","23.809820262","No",""
"       27300","       66878","       93656","Office","2.4074117124","           0","           0","153.79590463","           0","          20","39.085006344","No",""
"11521.566611","       72314","      118839","Other","           5","           0","           0","99.693832459","           1","          31","42.343420263","No",""
"       27300","       44026","       71597","Other","          22","           .","           1","287.22679628","           0","          30","38.486948668","No",""
"       27300","       97373","      126102","Office","          10","           0","           1","139.13259829","           0","          28","39.173553951","No",""
"       27300","       55973","       93503","Other","          22","           0","           1","167.74173154","           0","          19","26.210175973","No",""
"       27300","       53223","       86696","Office","           0","           0","           0","96.070687876","           0","          22","34.517790505","No",""
"       27300","      135823","      185416","Mgr","           1","           .","           .","135.35974766","           .","          38","32.794976443","No",""
"       27300","      106221","      137727","Self","           3","           0","           0","300.57451085","           3","          45","32.560359399","Yes",""
"       27300","       37636","       73328","Mgr","          12","           0","           0","80.792693759","           6","          16","34.268228014","No",""
"       27300","           .","       37531","Other","          22","           0","           0","82.660269477","           2","          14","29.609847557","No","Home Improvement"
"       27300","      127260","173009.60131","ProfExe","           9","           0","           0"," 244.1654213","           3","          26","21.241194773","No",""
"       27300","           .","30721.047567","Other","3.3285968342","           0","           .","101.88661478","           .","          14","20.808196179","No",""
"       27300","      149950","      177309","ProfExe","           6","           0","           0","328.16812274","           0","          35","39.159553757","No",""
"       27300","           .","      116708","Mgr","          11","           0","           0","175.20096024","           0","          26","33.747826295","No",""
"       27300","      140773","      188414","ProfExe","          12","           0","           0","144.09346485","           0","          37","41.482803685","No",""
"       27400","       99900","      143437","Mgr","          21","           0","           0","211.10827714","           0","          12","39.110297625","No",""
"       27400","      113364","      146520","Office","          16","           1","           1"," 284.3680179","           2","          13","34.627659402","Yes","Home Improvement"
"       27400","           .","       39858","Other","          11","           1","           .","87.379007649","           .","          14","20.588214357","No",""
"25368.111556","           .","      121625","Mgr","1.2771721088","           1","           0","154.43784762","           0","          27","33.373813672","No",""
"       27400"," 73029.90118","      246354","Other","           8","           0","           0","89.264427411","           1","          25","39.664822994","No",""
"       27400","51198.776109","       90010","Other","           6","           1","           0","146.65622021","           3","          29","42.159936538","No",""
"       27400","       23939","       56874","Office","           3","           0","           1","       197.8","           0","          11","           .","Yes",""
"       27400","       46575","       85263","Office","           1","           0","           0","155.64704116","           2","          19","39.489317202","No",""
"       27400","      100951","      149305","Mgr","          21","           0","           0","194.53302791","           0","          13","41.644172047","No",""
"       27400","       41370","       70528","Office","6.6256040943","           0","           0","180.20434499","           1","          21","33.495088701","No",""
"       27500","       54511","54607.136017","Other","           9","           0","           1","140.24779602","           3","          29","40.278298303","No",""
"20701.432356","20327.818639","      149877","Mgr","          23","           0","           0"," 193.0056328","           0","          12","39.415166848","No",""
"       27500","      145774","      206788","ProfExe","           4","           0","           0","191.94101884","           0","          27","38.001192233","No","Home Improvement"
"       27500","      132000","      179000","ProfExe","           1","           1","           0","226.23333333","           2","          19","           .","No",""
"       27500","      137900","      184000","Office","          10","           0","           0","           .","           0","           0","           .","Yes",""
"       27500","      150666","      192346","Self","           3","           0","           0","177.87147325","           0","          17","39.978650331","No","Home Improvement"
"       27500","           .","       40807","Other","           8","           1","           .","95.533519165","           .","          13"," 20.39892362","No",""
"       27500","       69579","      117799","Other","           5","           0","           0","84.373124498","           2","          32","38.862120807","No",""
"       27500","       97601","      136546","Other","           9","           0","           0","80.497147072","           5","          39","           .","Yes",""
"       27500","      131269","      211014","ProfExe","2.8902049842","           0","           0","234.35128879","           2","          26","18.735147443","No",""
"6153.1543248","       23439","       47177","Other","          25","           0","           0","112.89450731","           0","          11","23.022894085","No",""
"       27600","       54584","       86568","Other","          22","           0","           0"," 214.8157373","           1","          27","35.223970798","No",""
"       27600","       73846","      100216","ProfExe","          12","           0","           0","282.37066144","           1","          33","38.191251339","No",""
"       27600","       60039","       86166","Office","           0","           0","           0","100.94932169","           0","          23","33.820934036","No",""
"       27600","      121592","      153432","Mgr","           2","           0","           0"," 297.0016085","           0","          24","40.015316476","No",""
"       27600","      103898","      130784","Office","          11","           0","           0","147.12839778","           0","          29","42.009813582","No",""
"       27600","      131887","      174323","Mgr","           0","           0","           0","243.05371295","           2","          24","35.271867032","No",""
"       27600","      150120","      191972","Self","           3","           0","           0","178.03849109","           1","          16","41.807428045","No","Home Improvement"
"       27600","       64818","       91915","Other","          16","           0","           0","99.604607809","           0","          17","32.461144333","No",""
"       27600","      153063","      202542","Other","          10","           0","           0","266.93895601","           2","          33","42.829145821","No","Home Improvement"
"       27600","       57327","       87683","Office","           0","           0","           0","98.521771002","           0","          23","34.760575409","No",""
"       27600","           .","      117581","Mgr","          10","           0","           0","165.00583942","           0","          27","34.998727775","No",""
"       27600","       54328","       94216","Other","          24","           1","           2","188.39374192","           1","          19","26.833312167","No",""
"       27600","55192.547428","      157940","Mgr","           4","           0","           0","288.88653955","           0","          24"," 38.22673698","No",""
"       27600","      123121","      157337","Mgr","           2","           0","           0","283.28285346","           0","          24","36.948273863","No",""
"       27600","50042.075849","      106906","ProfExe","          12","           0","           0","288.84955151","           1","          32","38.984013009","No",""
"       27600","      112753","      155166","ProfExe","           6","           0","           0"," 124.9909552","           3","          26","32.088681352","No",""
"       27600","      129311","      188143","Mgr","           1","           .","           .","122.51688476","           .","          39","30.474173738","No",""
"       27600","       74964","      118507","Other","           5","           0","           0","91.711246204","           1","          32","39.146755766","No",""
"       27700","       63962","      101676","Other","          15","           0","           1"," 138.5694126","           0","          30","37.384588482","No",""
"       27700","      103249","      206521","Other","          24","           0","           0","196.78163285","           0","          19","25.688176342","No",""
"       27700","       97834","      132396","ProfExe","13.058544361","           0","           2","303.95191452","           2","          26","6.8870241268","Yes","Home Improvement"
"       27700","       54617","       87722","Other","           9","           0","           1","132.41138177","           3","          29","39.631102993","No",""
"25814.024592","       73148","      101462","ProfExe","          10","           0","           0","264.60538941","           0","          33","40.475793354","No",""
"       27700","           .","       65635","Other","          18","           0","           3","       221.1","           1","          28","           .","Yes","Home Improvement"
"       27700","       61396","      111627","Self","          20","           0","           0","87.002500108","           0","           4"," 84.61388869","Yes","Debt Consolidation"
"       27700","       25947","       49836","Other","          24","           0","           0","120.02585206","           0","          10","23.810173362","No",""
"       27700","       77886","      114494","ProfExe","           9","           0","           0","118.47135379","           0","          18","28.344078391","No",""
"       27700","       54541","       78832","Office","           0","           0","           0","186.02084261","           2","          19","39.614334977","No",""
"       27700","      149169","      183234","ProfExe","           8","           0","           0","314.78583915","           0","          35","37.636682724","No",""
"       27700","13247.837634","       39000","Mgr","          12","           3","           0","212.06666667","           0","          46","           .","Yes",""
"13813.753387","       83300","           .","Mgr","          20","           1","           4","247.93333333","           1","          19","           .","Yes","Home Improvement"
"       27700","       85285","      116468","Other","           9","           0","           0","312.80792835","           0","          36"," 35.96802437","Yes",""
"       27700","       76055","      126560","Office","           0","           0","           0"," 310.6263344","           1","          23","38.983558116","No",""
"       27700","           .","       42515","Other","          11","           1","           .","95.043074141","           .","          13","20.209037687","No",""
"       27700","      120070","      153652","Office","           4","           .","           .","300.16806121","           2","          35","43.920191228","No",""
"       27700","      141930","      182516","ProfExe","           0","           0","           0","235.63057648","           2","          19","41.958813501","No",""
"       27700","       35132","       71456","Mgr","          13","           0","           0","84.874967196","           5","          16","35.650730315","No",""
"       27700","       67446","       99206","ProfExe","          11","           0","           0","286.96597112","           0","          32","38.995164401","No",""
"2152.1630133","      114417","      150849","Mgr","           5","           0","           0","285.38612641","           0","          24","38.581923865","No",""
"       27800","       96332","      123598","ProfExe","           1","           0","           0"," 190.3137746","           2","          38","33.855895472","No",""
"       27800","       19600","       50594","Other","          24","           0","           0","137.23404427","           1","          10","24.522374645","No",""
"       27800","       64804","       97553","Other","          15","           1","           0","105.09866375","           1","          17","32.177861062","Yes",""
"       27800","29715.147626","      169440","Mgr","           2","           0","           0","235.72854702","           1","          24","34.844155434","No",""
"       27800","      142356","      177328","ProfExe","           6","           0","           0","315.17556745","           0","          35","38.595990922","No",""
"       27800","      181405","      229116","ProfExe","           0","           0","           0","297.99814427","           0","          32","43.520428182","No",""
"       27900","       55859","       92179","Office","           0","           0","           1","94.932544383","           0","          23"," 33.09789894","No",""
"14843.903443","       73630","      106757","ProfExe","          11","           0","           0","282.75969838","           1","          32","38.266573205","No",""
"       27900","      137006","      207997","ProfExe","0.3493497196","           0","           0"," 194.0931469","           1","          28","36.906075155","No","Home Improvement"
"       27900","       66027","      102745","ProfExe","           9","           0","           0","298.10325142","           1","          32","38.250306047","No",""
"       27900","       69589","      115061","Other","0.3043256515","           0","           0","  97.8638453","           1","          32","41.473971731","No",""
"       27900","       62264","       39604","Sales","          10","           3","           1","118.77826456","           7","          23","48.077531472","Yes",""
"       27900","      149359","      192955","Self","           0","           0","           0","172.57959055","           1","          16","40.135531359","No","Home Improvement"
"       27900","      142346","      185057","ProfExe","           9","           0","           1","155.54869901","           0","          36","39.397042716","No",""
"       27900","       50988","       81533","Office","           1","           0","           0","167.61445006","           2","          18","40.620884753","No",""
"       27900","      113843","      156282","ProfExe","           7","           0","           0","109.95962619","           2","          27","33.942464847","No",""
"       27900","      135511","34415.995949","ProfExe","           1","           1","           0","241.05228345","           2","          19","38.606492713","No",""
"11692.428975","       90694","      121543","Mgr","           5","           2","           1","107.04625061","           8","          15","0.8381175254","Yes",""
"       28000","       58002","79846.487173","Other","           9","           0","           1","129.57535197","           2","          29","39.362693216","No",""
"       28000","       59775","       87390","Other","           8","           0","           0","138.48647658","           3","          30","41.543804711","No",""
"       28000","      140770","      209726","ProfExe","           5","           0","           0","190.32952199","           0","          27","38.886605965","No","Home Improvement"
"24012.282714","       49764","       74526","Other","          24","           .","           1","294.59478302","           1","          30","37.611309376","No",""
"18866.440311","       62376","      104073","Other","5.2221621821","           1","           0","146.14192957","           0","          30","39.759849639","No",""
"       28000","       77322","      118082","Other","           7","           0","           0","80.658093685","           1","          31","38.815438401","No",""
"       28000","       68000","      106000","Other","           6","           .","           .","       114.7","          11","          21","           .","No","Home Improvement"
"       28000","       86600","      127000","ProfExe","2.9372643504","           0","           4","234.36666667","           5","          35","           .","Yes",""
"       28000","       28042","55389.211361","ProfExe","          14","           2","           4","121.73333333","           4","          28","           .","Yes",""
"       28000","       96015","      127551","ProfExe","           0","           1","           0","196.52348814","           3","          37","34.871643115","No",""
"       28100","      100420","      207737","Other","          22","           0","           0","197.19812185","           0","          19","26.372548724","No",""
"       28100","      135991","      183598","Mgr","           0","           .","           .","131.58912441","           .","          38","31.085617659","No",""
"       28100","       96160","      128767","Office","          10","           0","           1","154.67285803","           0","          29","41.117944577","No",""
"       28100","       86778","      110851","Office","           9","           0","           0"," 398.4023372","           0","          44"," 41.04058878","No",""
"       28100","       32470","       54522","Other","          35","           0","           0","295.49668351","           0","          23","  38.7994829","No",""
"       28100","       61000","       99000","Mgr","           7","           0","           1","129.16666667","           1","          31","           .","Yes",""
"       28100","       72100","      112000","ProfExe","          20","           4","           1","120.73333333","           1","          58","           .","Yes",""
"       28100","      112564","      162129","ProfExe","           7","           0","           0","115.56446202","           2","          26","33.091681472","No",""
"       28100","       75768","           .","Other","           9","           .","           0","133.12186695","           3","          33","46.751800109","Yes",""
"24804.274707","15047.387288","      123674","Other","           1","           0","           1","189.73474189","           2","          25","41.676985544","No",""
"18947.152625","68918.484738","      129352","Office","           1","           0","           0","302.80326065","           0","          23","36.390473606","No",""
"       28200"," 5936.315777","       97555","Other","          17","           0","           1","130.45076488","           0","          29","38.092730303","No",""
" 17924.62639","       44363","       72966","Mgr","          16","           1","           0","82.270594585","           6","          16","34.980525368","No",""
"       28200","       61038","       87534","Other","           8","           0","           0","137.48781925","           3","          30","39.360018601","No",""
"23571.413701","      118728","      160486","ProfExe","2.4009934484","           0","           0","112.52081792","           2","          26","34.537342291","No",""
"       28200","      109184","      207035","Other","          23","           0","           0","179.93775089","           0","          18","23.662456689","No",""
"       28200","       44321","       63050","Office","          19","           0","           0","182.24730572","           2","          22","32.477167031","No",""
"       28200","      185607","      227617","ProfExe","           0","           0","           0","311.06275541","           0","          33","42.435284999","No",""
"       28200","           .","      117181","Mgr","           9","           0","           0","170.64615367","           0","          26","31.601436148","No",""
"       28200","      148455","      191419","Self","           1","           0","           0","186.98304288","           0","          17","39.563303075","No","Home Improvement"
"       28200","      100353","      131386","Office","           9","           0","           0","146.06548333","           0","          28","38.679207625","No",""
"       28200","       51663","       92860","Other","          24","           0","           1","172.34065431","           0","          20","26.913004797","No",""
"       28200","      148772","142249.65327","Self","           3","           0","           0","203.57585973","           1","          17","43.304658069","No","Home Improvement"
"       28200","       66242","53469.662685","Other","           8","           0","           1","130.96956536","           0","          21","60.295413494","Yes",""
"       28300","       72572","      117311","Other","           6","           0","           0","85.797248152","           1","          32","39.876503701","No",""
"       28300","           .","       29512","Other","          24","           0","           0","78.109069731","           2","          14","30.513283442","Yes","Home Improvement"
"7813.9874467","      126942","      166797","Mgr","           0","           0","           0","244.72228465","           1","          23","33.394853996","No",""
"       28300","      105000","      147000","ProfExe","          11","           0","           0","162.36666667","           1","          17","           .","No",""
"       28300","       71973","      119224","Other","           4","           0","           0","89.379952321","           2","          32"," 39.98105906","No",""
"       28300","       68959","      102048","ProfExe","          12","           0","           0","278.71470424","           1","          32","39.932750126","No",""
"       28300","      130028","      178918","Mgr","           2","           .","           .","113.94263886","           .","          39","33.440161627","No",""
"       28300","      137159","      186153","Mgr","           0","           .","           .","112.17281254","           .","          38","29.874731494","No",""
"       28300","      145931","      239990","ProfExe","          27","           0","           0","357.23095382","           0","          19","38.268469992","No","Home Improvement"
"21606.992102","      104686","      136033","ProfExe","          13","           0","           2","291.17166139","           1","          27","5.7629948717","Yes","Home Improvement"
"       28400","       90823","      126845","Other","           1","           0","           0","188.77345493","           1","          25","42.896715113","No",""
"       28400","       72870","       95647","Office","          11","           0","           0","139.04525472","           0","          20","37.820678455","No",""
"       28400","       46126","       66942","Office","          18","           0","           0","180.66830818","           2","          21"," 33.76903515","No",""
"       28400","      150784","      192411","Self","           0","           0","           0","173.30549337","           1","          16","41.543254137","No","Home Improvement"
"       28400","      197852","      243593","Other","          10","           0","           0","111.10868013","           2","          26","41.214965339","No",""
"       28400","      207687","      242544","Other","1.6077012576","           0","           0","134.00768046","           0","          41","41.298386628","No","Home Improvement"
"       28400","      106020","      206030","Other","          22","           0","           0","188.75246946","           0","          18"," 25.33037232","No",""
"       28400","      112996","      175817","Sales","          17","           0","           0","303.28205506","           1","          31","36.289002598","No",""
"       28400","       53480","20358.503482","Other","          24","           0","           1","174.47472367","           0","          19","24.490839114","No",""
"17564.843955","      183314","      232345","ProfExe","           1","           0","           0","300.90431006","           1","          32","42.336226896","No",""
"       28400","       36484","       73478","Mgr","          13","           1","           0"," 100.9750908","           6","          16","34.763993775","No",""
"       28400","      206126","      238745","Other","           9","           0","           0"," 119.0697634","           1","          42","41.670187737","No","Home Improvement"
"       28500","       49461","       83352","Other","          21","           0","           0","210.02505835","           0","          26","37.301764099","No",""
"       28500","       73188","      111925","Other","           5","           .","           .","123.61317437","          11","          21","44.520554753","No","Home Improvement"
"       28500","       97262","      131830","Office","          10","           0","           0"," 168.8035325","           0","          29","42.324924696","No",""
"26279.157967","           .","       41763","Other","          12","           1","           .","92.866988596","           .","          13","21.901855997","No",""
"       28500","      108293","      135317","Other","4.1762375898","           0","           0","219.61525186","           4","          43","31.209731086","Yes",""
"       28500","       84908","      108385","Office","          10","           0","           0","384.28504689","           0","          45","41.342010942","No",""
"       28500","       43413","       73248","Mgr","          13","           0","           0","102.56701711","           6","          16","35.671505075","No",""
"       28500","      100145","      130522","Office","          10","           0","           0","137.94286922","           0","          29","39.072589176","No",""
"  20432.2394","      137174","      186118","Mgr","           1","           .","           .","115.29481113","           .","          39"," 32.87512565","No",""
"       28500","       29338","       62220","Office","1.4179740043","           0","           0","113.20592381","           1","           6","36.877098508","No","Debt Consolidation"
"       28600","       32136","       51599","Other","          35","           0","           0","284.08384845","           0","          23","39.547733785","No",""
"       28600","       94165","      130285","Office","          10","           0","           1","137.81333094","           0","          28","42.080016037","No",""
"       28600","       85174","      127306","Other","           1","           0","           0","193.07391349","           1","          24","40.656248579","No",""
"       28600","      136546","      185507","ProfExe","           0","           0","           0","212.31409848","           3","          19","40.516801315","No",""
"       28600","       26189","       50409","Other","          36","           0","           0","287.49617332","           0","          23","38.644394598","No",""
"       28600","       39009","       75893","Mgr","          12","           1","           0","85.625519988","           6","          15","33.975814412","No",""
"       28600","      105907","      156126","ProfExe","          10","           0","           0","165.09073496","           1","          17","33.231300882","No",""
"       28600","       31634","       65157","Office","           5","           0","           0","119.36202556","           1","           6","40.159418765","No","Debt Consolidation"
"       28600","      126189","      167157","ProfExe","          19","           0","           2","239.22703591","           0","          26","31.012748928","Yes",""
"       28700","      107281","      155874","ProfExe","          10","           0","           0","173.83583579","           0","          17","32.740368493","No",""
"       28700","      137247","      186685","Mgr","           0","           .","           .","110.49500235","           .","          39","30.859724325","No",""
"       28700","      131767","      214558","ProfExe","5.4020339974","           0","           0","238.79489103","           2","          27","20.523272269","No",""
"4744.6260045","       67951","      106093","ProfExe","          11","           0","           0","263.74392226","           0","          32","40.212234831","No",""
